"gene","cor","pval","FDR"
"CD8B",0.351723552332715,0,0
"CCL5",0.348233982695664,0,0
"CD8A",0.318879455251906,0,0
"GZMK",0.318532532350086,0,0
"KLRK1",0.300462889815424,0,0
"CST7",0.244483212595681,0,0
"NKG7",0.241935639520615,0,0
"GZMM",0.230273921291809,0,0
"CMC1",0.210780579156108,0,0
"HLA-DPB1",0.204101254244236,0,0
"GZMA",0.19908951998044,0,0
"XCL2",0.19554110526132,0,0
"HLA-DPA1",0.18904598943318,0,0
"HLA-DRB1",0.185839879404508,0,0
"CCL4",0.184797850638483,0,0
"LYAR",0.182090738861565,0,0
"DUSP2",0.18081248015563,0,0
"LINC02446",0.180546292988065,0,0
"KLRD1",0.175164169043063,0,0
"YBX3",0.172407798949223,1.17181481986709e-316,2.6341420635792e-314
"HCST",0.16750045703293,9.32953343441245e-299,1.93587818764058e-296
"CTSW",0.166812023321049,2.73800283471836e-296,5.47093529381687e-294
"COTL1",0.152988283265845,5.31696835803102e-249,9.56168143052578e-247
"NUCB2",0.152186357409602,2.17461872532814e-246,3.78453807198236e-244
"TRGC2",0.14584269784894,3.10861893545297e-226,5.24093723649025e-224
"EOMES",0.140311024105532,2.18271711820852e-209,3.46345848609853e-207
"CD74",0.139057075590227,1.15820565206341e-205,1.7852912836806e-203
"PATL2",0.137352156450748,1.18177962218311e-200,1.7710280726883e-198
"PECAM1",0.136492301772902,3.75273420103772e-198,5.32789500384171e-196
"SH2D1A",0.132710182643832,2.43041705909536e-187,3.27802500845486e-185
"STK17A",0.13262031732768,4.35254898952645e-187,5.7273175118281e-185
"CD81",0.129477377955984,2.38773334969634e-178,2.99577242363065e-176
"AOAH",0.129427848971378,3.26568710758753e-178,3.91519598787438e-176
"LAG3",0.127835157475578,7.21654930439071e-174,8.28367733982721e-172
"GSTP1",0.123281734682875,9.3989465977945e-162,1.01414633790203e-159
"IKZF3",0.117559435665623,3.61173926204206e-147,3.60839505902166e-145
"LYST",0.115196398671343,2.36146562678412e-141,2.2750191172322e-139
"CLEC2B",0.114587893120336,7.09814673003131e-140,6.71833361552964e-138
"TIGIT",0.114116129187564,9.80554138117515e-139,9.12084409507585e-137
"MATK",0.113683188888445,1.08073656661237e-137,9.88232843537917e-136
"HLA-DMA",0.113504207984176,2.90676137255857e-137,2.61366293415892e-135
"APBA2",0.112827257930624,1.20875768874227e-135,1.06905700504337e-133
"SLAMF7",0.112410831547705,1.18387513519118e-134,1.03016231521878e-132
"HLA-DQB1",0.110707346693936,1.22485258859109e-130,1.01662764853061e-128
"MBP",0.109651394876055,3.51006926809256e-128,2.86921571232718e-126
"HLA-DRA",0.108916491441149,1.7428893246093e-126,1.40341610541301e-124
"CD84",0.108771525653677,3.75349929237552e-126,2.97796010034793e-124
"RUNX3",0.104623752440701,8.22958091503381e-117,6.16647069952881e-115
"PLAAT4",0.104389715756926,2.70028994094583e-116,1.99562523717846e-114
"HLA-DRB5",0.102874717980587,5.53870497769919e-113,4.03801531820097e-111
"ANTKMT",0.101437351259482,6.92079274395328e-110,4.78688164790102e-108
"TRG-AS1",0.100363140748055,1.33527963540969e-107,9.00479204129413e-106
"FABP5",0.100247038160279,2.35019153543448e-107,1.56534362144062e-105
"TPST2",0.0983816442542815,1.88979042307076e-103,1.22836377499599e-101
"PPP2R5C",0.0981676235031887,5.24463316508351e-103,3.36842808638399e-101
"SAMD3",0.0977599303905097,3.64299764134834e-102,2.31223203236168e-100
"ZEB2",0.0970101104358512,1.25977470541609e-100,7.81205119048251e-99
"GPR174",0.0960793110556076,9.85878357145661e-99,5.97619520988859e-97
"GZMH",0.095718771408649,5.2758969446725e-98,3.12785318862727e-96
"GABARAPL1",0.0948137817446405,3.45622678178083e-96,2.02677646605517e-94
"FYN",0.0940231082494891,1.29170475991712e-94,7.41356082952434e-93
"RAB27A",0.0931820648674625,5.87842420761066e-93,3.26949470103706e-91
"MCOLN2",0.093096632538327,8.64658308760344e-93,4.76003222016537e-91
"PLEK",0.0907776241318962,2.66908157646424e-88,1.45451465707319e-86
"GUK1",0.0905032582509559,8.91135647189129e-88,4.80767681658535e-86
"TMSB4X",0.0896367140234974,3.91809309257844e-86,2.09288239945155e-84
"BCAS4",0.0889751818081834,6.86603462245009e-85,3.63159380275669e-83
"PTPRC",0.0886202838731418,3.16264154212858e-84,1.65654865240619e-82
"LITAF",0.0867235745253676,9.99549376729355e-81,5.08732913910837e-79
"CD2",0.0862268203898856,8.01246182150552e-80,4.03992818009554e-78
"PRKCB",0.085042182065624,1.09230399669928e-77,5.30899104702035e-76
"CD99",0.0849794202212857,1.41449626278471e-77,6.81357798011029e-76
"PIK3R1",0.0833258271237961,1.19720971220923e-74,5.52046700629812e-73
"APMAP",0.0826677144014369,1.68724256540828e-73,7.52287077717162e-72
"MT1F",0.0823233649438465,6.67917103794481e-73,2.92960388209043e-71
"PITPNC1",0.0815484400486334,1.44626803146917e-71,6.29243228207755e-70
"CLIC3",0.0815201089671087,1.61746257551607e-71,6.98096847592738e-70
"ZBTB38",0.0805227567870609,8.09798417667282e-70,3.44004918371259e-68
"RGS1",0.0800291397269876,5.51741286192652e-69,2.32550331172606e-67
"PLAAT3",0.0797926114190825,1.37794264359148e-68,5.71846197090463e-67
"CYBA",0.0795997442007644,2.90052193265641e-68,1.19452792570087e-66
"HLA-C",0.0791030953394973,1.95539871041544e-67,7.87266868857561e-66
"ATM",0.0787438463284661,7.71724779397332e-67,3.08404087766564e-65
"NELL2",0.0783996252449521,2.85882492175514e-66,1.12579273378606e-64
"APOBEC3G",0.0778866397669083,1.99111887133692e-65,7.72811964810264e-64
"PTP4A2",0.0774065020686427,1.21057748818484e-64,4.63196138209733e-63
"FYB1",0.0764093175606416,4.95993635787565e-63,1.83279840073556e-61
"ARPC5L",0.075903379373402,3.20304755857667e-62,1.15976117976652e-60
"PYHIN1",0.0745594499462299,4.27720784146459e-60,1.50820498723539e-58
"ARHGAP26",0.0743525813998951,9.01495972786903e-60,3.15816283973074e-58
"ABI3",0.0742780247000191,1.17880826857342e-59,4.1030132960991e-58
"C12orf75",0.0739491274048237,3.8359871552311e-59,1.31816246512559e-57
"MT2A",0.0727847616799435,2.396979586984e-57,8.13314771809981e-56
"CD27",0.0719651560756568,4.2324333493986e-56,1.40950480987688e-54
"NIN",0.0718914996388613,5.46960156746146e-56,1.81033745131623e-54
"HLA-B",0.071779269319171,8.0802277955512e-56,2.65809932664626e-54
"MT1E",0.0715507805399106,1.78493227609759e-55,5.83618765427061e-54
"CD3D",0.0711389902225036,7.39894925840345e-55,2.40465850898112e-53
"CXCR3",0.0709206079539842,1.56754950293662e-54,5.06402968164254e-53
"CLDND1",0.0707220782209229,3.0957111427e-54,9.94128667551579e-53
"B2M",0.0704178959199524,8.74919403814148e-54,2.79301194294517e-52
"ARAP2",0.0698621098801448,5.77243994022356e-53,1.80013372702347e-51
"HLA-A",0.0698565607687807,5.88176476331616e-53,1.82368510908567e-51
"SEPTIN7",0.06908408854754,7.89713015686213e-52,2.4207396134245e-50
"RAB37",0.0689122755290029,1.40166150867769e-51,4.27229595441591e-50
"CD7",0.0685011170171423,5.50059027428408e-51,1.66717328818891e-49
"PTGDR",0.0679890601245329,2.9847918258012e-50,8.99606251407679e-49
"CD63",0.0678344207092837,4.96189869453114e-50,1.48719130316642e-48
"ATP8A1",0.0676883329115726,8.01148821475147e-50,2.37483400651562e-48
"WIPF1",0.0674490811763016,1.75185406342117e-49,5.13655036530283e-48
"CBLB",0.0672550457495029,3.29748516782853e-49,9.61617971915401e-48
"ITM2C",0.0668237045085153,1.33651290895829e-48,3.85587547798393e-47
"CLEC2D",0.0666371347194264,2.44147214413592e-48,7.00624586043259e-47
"SLF1",0.0657340007982561,4.40583789854336e-47,1.23799455534591e-45
"PSMB9",0.0653852717416412,1.33220477341018e-46,3.7047653363649e-45
"IDH2",0.0652379814799935,2.12210685569064e-46,5.84120739104643e-45
"METRN",0.0651328449732433,2.95676831794973e-46,8.09734267783694e-45
"IL2RB",0.0647732057743042,9.15825817699594e-46,2.48285441532126e-44
"HSPB11",0.0642533599740679,4.64227716408406e-45,1.22171147806017e-43
"KRT10",0.0641625928931452,6.15504006445414e-45,1.60417590085653e-43
"PAXX",0.0634755964114343,5.13806688287086e-44,1.3137379541748e-42
"OAZ1",0.0632103326727265,1.15874301305113e-43,2.94878233745796e-42
"THEMIS",0.0631989298169326,1.19987625430609e-43,3.03912318872364e-42
"ITGA4",0.0629354188365564,2.68204343612268e-43,6.76150669994479e-42
"PDCD4",0.0620070664811885,4.44177425854641e-42,1.10941537615083e-40
"LIME1",0.0619667856897192,5.01237195045281e-42,1.24616344113792e-40
"PFN1",0.0619387791410903,5.45150521115329e-42,1.34912250523725e-40
"STOM",0.0618547517671877,7.01208640649395e-42,1.72740667411118e-40
"SRGN",0.0616393859809702,1.33472312053391e-41,3.24361767354975e-40
"RHOH",0.0608511750550982,1.38101325346046e-40,3.2967108417784e-39
"TRPS1",0.0605882437568838,2.99103745740661e-40,7.10865510251483e-39
"USP11",0.0605336464662933,3.51020203129405e-40,8.26966810429318e-39
"CYTOR",0.0605174627551679,3.68064834507521e-40,8.59952577946183e-39
"DNAJB1",0.0605173285758126,3.68209537545076e-40,8.59952577946183e-39
