"gene","cor","pval","FDR"
"TXNDC12",0.0386383810160221,0.000175839790086863,0.000455028685239908
"GSDMD",0.0386041025190568,0.000178190722476561,0.0004607637653759
"SFPQ",0.0385834166404307,0.000179623691869077,0.000464118315622441
"COPS4",0.0385205687650278,0.000184044083546769,0.000474961760985792
"EIF1B",0.0385198108387161,0.000184098010835183,0.000474961760985792
"LEPROT",0.0384922431616844,0.000186069606136128,0.000479686603309491
"SUDS3",0.0384731992366021,0.000187443167634391,0.000482863762407569
"POLR2J",0.0383559095761326,0.000196115118662899,0.000504823040591254
"POU2F2",0.0382890029068282,0.000201229353431564,0.000517598209089759
"PLK3",0.0382821842934677,0.000201757532731478,0.000518566881648675
"SYF2",0.038272027896966,0.000202546676239305,0.000520204338899898
"HCLS1",0.0382105431764573,0.000207386229199655,0.00053223427613805
"HSPA8",0.0381859410992085,0.00020935294465036,0.000536878878297513
"PHIP",0.0381506875669686,0.000212201696520716,0.000543776781870687
"PTPN2",0.0381453151917589,0.000212639007749141,0.000544489555022313
