"gene","cor","pval","FDR"
"TMSB4X",0.539607119091944,0,0
"CIB1",0.425773377970961,0,0
"CD52",0.416023859910632,0,0
"RPL12",0.410153878495466,0,0
"B2M",0.403591086225634,0,0
"RPL41",0.401150459584824,0,0
"ITGAX",0.394624703611079,0,0
"CRIP1",0.393015741951616,0,0
"IFI30",0.370263555499834,0,0
"ARPC3",0.366884247828446,0,0
"RPL23A",0.366544426166419,0,0
"ATP5F1E",0.366206178304814,0,0
"SERF2",0.36189872868423,0,0
"OAZ1",0.357721132102907,0,0
"GABARAPL2",0.355501534879268,0,0
"RPL28",0.352836960607569,0,0
"FAU",0.351912984438162,0,0
"RPS14",0.350607191830827,0,0
"HLA-DPB1",0.350144813417886,0,0
"UBA52",0.348966742051052,0,0
"SH3BGRL3",0.343954854893288,0,0
"RPL19",0.341514598201558,0,0
"RPS15A",0.338543729884691,0,0
"FTH1",0.333155406606798,0,0
"S100A11",0.332834377374582,0,0
"RPL26",0.331223245656017,0,0
"HLA-DPA1",0.331049981320853,0,0
"HLA-DRA",0.329298239656476,0,0
"FGR",0.326054907408823,0,0
"RPL11",0.324410955855467,0,0
"EMP3",0.323211644094748,0,0
"RPLP1",0.3189393251272,0,0
"UBC",0.318222635671626,0,0
"RPS29",0.318184216508244,0,0
"ANXA2",0.317443645779863,0,0
"NACA",0.313742955744261,0,0
"TNFRSF1B",0.313204067761969,0,0
"CFL1",0.310858658862014,0,0
"RPS15",0.308913416651821,0,0
"RPL37",0.307800520765631,0,0
"RPS28",0.307146225127103,0,0
"LGALS1",0.306639918900584,0,0
"RPS12",0.305563376582492,0,0
"RPS7",0.305091258499293,0,0
"CLIC1",0.303077504119791,0,0
"PLEK",0.30050336391846,0,0
"CLECL1",0.300151405986553,0,0
"RPS27",0.299583032584624,0,0
"RPL39",0.29663661143657,0,0
"PFN1",0.295810385652204,0,0
"ACTB",0.293817735387223,0,0
"RPL17",0.29342924159939,0,0
"COTL1",0.292961810530521,0,0
"HCST",0.291561612646641,0,0
"SEC61B",0.28734626831407,0,0
"RPS18",0.287214514545661,0,0
"RPS3",0.286776255561559,0,0
"PTMA",0.286485233231588,0,0
"SUB1",0.286389220737893,0,0
"RPL30",0.286307769856934,0,0
"RPL36",0.285679479261295,0,0
"SOX5",0.285390727643601,0,0
"RPS25",0.285059842696779,0,0
"RPL6",0.284373272341253,0,0
"RPL18",0.283255185088854,0,0
"MYL6",0.281278937160335,0,0
"IGHG1",0.280594458746354,0,0
"LITAF",0.280319506786975,0,0
"CD86",0.280135914406187,0,0
"RPS24",0.2795290014759,0,0
"RPS4X",0.279034581660402,0,0
"RPL7A",0.277964474633656,0,0
"RPL14",0.277619882065957,0,0
"IGHG3",0.273566858861692,0,0
"RPL36AL",0.271929234208637,0,0
"GAPDH",0.271905322700749,0,0
"ARPC2",0.271631549412412,0,0
"DAPP1",0.270866074488233,0,0
"RPS8",0.270269941151669,0,0
"ACTG1",0.269881948191301,0,0
"ATP6V0E1",0.269744816282928,0,0
"RHOA",0.268857697280218,0,0
"PLEKHO1",0.268385055359525,0,0
"PPIA",0.267207761180686,0,0
"IGHG2",0.266832296339865,0,0
"RPS16",0.266385880624336,0,0
"RPL29",0.265818023340047,0,0
"H3F3A",0.265647672482532,0,0
"RPL10A",0.263371405216716,0,0
"CD63",0.263238408239013,0,0
"RPL10",0.261767777849958,0,0
"METRNL",0.261052738637892,0,0
"CD99",0.26067678393044,0,0
"RPL27",0.255898573949361,0,0
"OST4",0.255215991334297,0,0
"CALM2",0.254682311966274,0,0
"MPP6",0.254210357004696,0,0
"SELENOW",0.253966437781657,0,0
"FCRL5",0.253961391763089,0,0
"MYL12B",0.253727493534412,0,0
"ARPC1B",0.253181647732999,0,0
"RPL18A",0.25258112939688,0,0
"RPS27A",0.25218740615512,0,0
"FTL",0.251766023165306,0,0
"RPL32",0.25136994690167,0,0
"SRP14",0.251120258608857,0,0
"S100A10",0.25073990158415,0,0
"PFDN5",0.250412256255903,0,0
"CALM1",0.250092850487862,0,0
"ITGB7",0.249067273545281,0,0
"PTP4A2",0.247972795705534,0,0
"GRN",0.247534204129253,0,0
"ISG15",0.247433944623232,0,0
"ARPC5L",0.24723788297114,0,0
"LY6E",0.246440629770837,0,0
"CHCHD2",0.246350885689949,0,0
"RPL27A",0.245585292000949,0,0
"TFEC",0.245510684443618,0,0
"CD74",0.244869105670311,0,0
"SERPINB1",0.244693235337982,0,0
"DYNLL1",0.244671117112949,0,0
"RAC2",0.244353808700298,0,0
"PRDX1",0.244314354344895,0,0
"HSPB1",0.243543676560349,0,0
"CYBA",0.243058231881638,0,0
"MYL12A",0.242432311293306,0,0
"RPL34",0.242350449862222,0,0
"RPL24",0.241558721063705,0,0
"HOPX",0.24102300136276,0,0
"LSP1",0.240510872682025,0,0
"RPL15",0.239869496876217,0,0
"RPS6",0.238476374758173,0,0
"YWHAH",0.238389283821078,0,0
"JPT1",0.238335232439953,0,0
"TUBB6",0.238294946402733,0,0
"ANXA4",0.237913380958591,0,0
"YBX1",0.237660931914817,0,0
"RPL35",0.237318583921147,0,0
"TMSB10",0.237052510470876,0,0
"PPDPF",0.236466964656814,0,0
"RPS13",0.23600616791298,0,0
"UQCRH",0.23565210630245,0,0
"TMA7",0.235455412378894,0,0
"CD48",0.235260517736048,0,0
"RPL13A",0.234795449474445,0,0
"RPL37A",0.234728605141685,0,0
"RPS10",0.23450593520489,0,0
"ISCU",0.234123098218629,0,0
"RPS11",0.233994206974407,0,0
"RPS23",0.233384566877652,0,0
"RPL35A",0.232612124205167,0,0
"RPLP2",0.232505248772748,0,0
"TPM3",0.232311519411344,0,0
"ACP5",0.232226421409698,0,0
"HCK",0.231311621733802,0,0
"SUMO2",0.231141837639394,0,0
"RPS9",0.230672369860765,0,0
"GDI2",0.228748719269757,0,0
"S100A6",0.228191775421395,0,0
"SRGN",0.227890386681689,0,0
"RHOC",0.227887061954693,0,0
"VIM",0.227630468113639,0,0
"GABARAP",0.226708159133188,0,0
"EEF1A1",0.226408945045887,0,0
"RGS2",0.226157591756811,0,0
"ATP5MC2",0.225273440745918,0,0
"HLA-DRB1",0.225078657502923,0,0
"ATP5MG",0.224379184712273,0,0
"NDUFA13",0.223767183189814,0,0
"HLA-C",0.223297346053303,0,0
"RPS2",0.22225161145798,0,0
"TNFRSF13B",0.222089283920812,0,0
"TRIR",0.22199773479027,0,0
"FCRL3",0.221965034622569,0,0
"COX8A",0.221909063711892,0,0
"LBH",0.220391670688177,0,0
"TOMM7",0.21972241263823,0,0
"VOPP1",0.21960445782454,0,0
"EFHD2",0.219567219566601,0,0
"ADGRE5",0.218413513286812,0,0
"RHOB",0.218257661980607,0,0
"SCIMP",0.217653233668634,0,0
"TNIP2",0.217121979203322,0,0
"ITGB2-AS1",0.216343000344249,0,0
"C4orf48",0.216307513705227,0,0
"GNAI2",0.215929618178464,0,0
"RPS3A",0.215386592037588,0,0
"THEMIS2",0.215090834796111,0,0
"ZEB2",0.214533448135088,0,0
"UBL5",0.214152615009014,0,0
"DYNLRB1",0.213463578993141,0,0
"CAPNS1",0.213387747034239,0,0
"CAPG",0.213177126125175,0,0
"RACK1",0.213112072178232,0,0
"IFITM2",0.212828065416596,0,0
"COX4I1",0.212556354285181,0,0
"MX1",0.21215452458538,0,0
"LAPTM5",0.211899522786093,0,0
"NDUFA4",0.211794459637953,0,0
"PSMB9",0.211703393569564,0,0
"NME2",0.211366660168374,0,0
"GNG5",0.210655790331397,0,0
"LY96",0.21055145709533,0,0
"EEA1",0.210394650437385,0,0
"COX5B",0.20955392493469,0,0
"HLA-DQA1",0.209485666053857,0,0
"UQCRB",0.208477896132241,0,0
"RPL36A",0.208186528456989,0,0
"CD79A",0.207473953955128,0,0
"TSPAN3",0.206871102239343,0,0
"UQCR11",0.206605392637816,0,0
"PSMA7",0.206254388604288,0,0
"MRPS6",0.205993719338564,0,0
"IGFLR1",0.205578170805297,0,0
"CTSZ",0.205540301563337,0,0
"RPL22",0.205326424723856,0,0
"COX6B1",0.20488203521753,0,0
"RPL3",0.203426637920869,0,0
"SSR4",0.203390339166342,0,0
"SEPTIN7",0.202913549936116,0,0
"AP2S1",0.202772682417632,0,0
