1.026656482152940170e-01,7.825462049276982190e-01,1.611300000000000000e+04
1.036923046974469603e-01,7.791590780631789670e-01,1.592300000000000000e+04
1.047189611795999037e-01,7.763364497869362779e-01,1.572300000000000000e+04
1.057456176617528470e-01,7.725826685537827698e-01,1.554400000000000000e+04
1.067722741439057904e-01,7.687017829255596846e-01,1.536800000000000000e+04
1.077989306260587338e-01,7.637455632969634145e-01,1.521400000000000000e+04
1.088255871082116771e-01,7.603820202289059971e-01,1.502800000000000000e+04
1.098522435903646205e-01,7.557942284407372924e-01,1.486600000000000000e+04
1.108789000725175639e-01,7.527035497717518009e-01,1.467700000000000000e+04
1.119055565546705072e-01,7.487855911754568439e-01,1.450500000000000000e+04
1.129322130368234506e-01,7.448725674827368914e-01,1.433700000000000000e+04
1.139588695189763939e-01,7.418256906662897832e-01,1.415300000000000000e+04
1.149855260011293373e-01,7.387708661417322631e-01,1.397000000000000000e+04
1.160121824832822807e-01,7.350264435267694907e-01,1.380300000000000000e+04
1.170388389654352240e-01,7.312227762704407441e-01,1.363700000000000000e+04
1.180654954475881674e-01,7.278803564797623471e-01,1.346500000000000000e+04
1.190921519297411107e-01,7.254203193251996806e-01,1.327800000000000000e+04
1.201188084118940541e-01,7.229639502023982311e-01,1.309300000000000000e+04
1.211454648940469975e-01,7.199095131202105646e-01,1.291900000000000000e+04
1.221721213761999408e-01,7.162662434360058672e-01,1.275900000000000000e+04
1.231987778583528842e-01,7.121411008883249405e-01,1.260800000000000000e+04
1.242254343405058276e-01,7.078222454056656288e-01,1.246100000000000000e+04
1.252520908226587570e-01,7.055863192182409982e-01,1.228000000000000000e+04
1.262787473048117004e-01,7.024476269087908120e-01,1.211500000000000000e+04
1.273054037869646438e-01,6.986688680822604747e-01,1.196200000000000000e+04
1.283320602691175871e-01,6.951246718048614825e-01,1.180700000000000000e+04
1.293587167512705305e-01,6.925340723554180844e-01,1.163700000000000000e+04
1.303853732334234738e-01,6.891578259733472933e-01,1.148100000000000000e+04
1.314120297155764172e-01,6.859016335540839560e-01,1.132500000000000000e+04
1.324386861977293606e-01,6.828026504297993737e-01,1.116800000000000000e+04
1.334653426798823039e-01,6.792675621709929334e-01,1.101800000000000000e+04
1.344919991620352473e-01,6.753137525280382691e-01,1.087800000000000000e+04
1.355186556441881907e-01,6.714442168001489852e-01,1.073800000000000000e+04
1.365453121263411340e-01,6.685161595161595027e-01,1.058200000000000000e+04
1.375719686084940774e-01,6.649384040616916902e-01,1.043900000000000000e+04
1.385986250906470207e-01,6.629074182242991053e-01,1.027200000000000000e+04
1.396252815727999641e-01,6.599821163916609335e-01,1.012100000000000000e+04
1.406519380549529075e-01,6.561574203885438550e-01,9.986000000000000000e+03
1.416785945371058508e-01,6.529931917488058790e-01,9.841000000000000000e+03
1.427052510192587942e-01,6.480906192141534516e-01,9.722000000000000000e+03
1.437319075014117375e-01,6.456824500888471707e-01,9.567000000000000000e+03
1.447585639835646809e-01,6.439823479370481163e-01,9.404000000000000000e+03
1.457852204657176243e-01,6.398886253369272525e-01,9.275000000000000000e+03
1.468118769478705676e-01,6.347045404933421286e-01,9.162000000000000000e+03
1.478385334300235110e-01,6.309254706533776735e-01,9.029000000000000000e+03
1.488651899121764544e-01,6.293660351826793065e-01,8.868000000000000000e+03
1.498918463943293977e-01,6.267588262265014754e-01,8.724000000000000000e+03
1.509185028764823411e-01,6.236981483638057711e-01,8.587000000000000000e+03
1.519451593586352844e-01,6.208933475378787259e-01,8.448000000000000000e+03
1.529718158407882278e-01,6.170562229697260648e-01,8.324000000000000000e+03
1.539984723229411712e-01,6.139951165913808406e-01,8.191000000000000000e+03
1.550251288050941145e-01,6.098662373049293928e-01,8.074000000000000000e+03
1.560517852872470579e-01,6.062524833396203405e-01,7.953000000000000000e+03
1.570784417694000012e-01,6.015760163119664439e-01,7.847000000000000000e+03
1.581050982515529446e-01,5.980666407867495371e-01,7.728000000000000000e+03
1.591317547337058880e-01,5.962952029520295349e-01,7.588000000000000000e+03
1.601584112158588313e-01,5.921909090909091011e-01,7.478000000000000000e+03
1.611850676980117747e-01,5.883203093203094314e-01,7.371000000000000000e+03
1.622117241801647181e-01,5.845946839278335361e-01,7.261000000000000000e+03
1.632383806623176614e-01,5.812304141018467263e-01,7.148000000000000000e+03
1.642650371444706048e-01,5.787361229718189781e-01,7.026000000000000000e+03
1.652916936266235481e-01,5.772672276222254872e-01,6.893000000000000000e+03
