8.186979888367448832e-02,8.201530341416335412e-01,1.657800000000000000e+04
8.268849687251123015e-02,8.186490863533582019e-01,1.636200000000000000e+04
8.350719486134797198e-02,8.177282810757219300e-01,1.613800000000000000e+04
8.432589285018471381e-02,8.159811676082862064e-01,1.592900000000000000e+04
8.514459083902145564e-02,8.138311721332316395e-01,1.573200000000000000e+04
8.596328882785819747e-02,8.108380811523374643e-01,1.555100000000000000e+04
8.678198681669493930e-02,8.090716054209017294e-01,1.534800000000000000e+04
8.760068480553168113e-02,8.082722765732417436e-01,1.512800000000000000e+04
8.841938279436842296e-02,8.077570450885667164e-01,1.490400000000000000e+04
8.923808078320516479e-02,8.065732952225398433e-01,1.469400000000000000e+04
9.005677877204190662e-02,8.069771076837956025e-01,1.445900000000000000e+04
9.087547676087864845e-02,8.050339945328379709e-01,1.426700000000000000e+04
9.169417474971539028e-02,8.043784687633414032e-01,1.405400000000000000e+04
9.251287273855213211e-02,8.033157400722021890e-01,1.385000000000000000e+04
9.333157072738887394e-02,7.997342585829072537e-01,1.369000000000000000e+04
9.415026871622561577e-02,7.979780016295088263e-01,1.350100000000000000e+04
9.496896670506235760e-02,7.961306894997747241e-01,1.331400000000000000e+04
9.578766469389909943e-02,7.948355819803338829e-01,1.311900000000000000e+04
9.660636268273584126e-02,7.938299930356729206e-01,1.292300000000000000e+04
9.742506067157258309e-02,7.938536700495633092e-01,1.271100000000000000e+04
9.824375866040932492e-02,7.931624840153451705e-01,1.251200000000000000e+04
9.906245664924606675e-02,7.917106586632056686e-01,1.232800000000000000e+04
9.988115463808280858e-02,7.906445341461405540e-01,1.213900000000000000e+04
1.006998526269195504e-01,7.893889585947302390e-01,1.195500000000000000e+04
1.015185506157562922e-01,7.876789473684210341e-01,1.178000000000000000e+04
1.023372486045930341e-01,7.857971576227390509e-01,1.161000000000000000e+04
1.031559465934297759e-01,7.851290379059792102e-01,1.142200000000000000e+04
1.039746445822665177e-01,7.818559772969138066e-01,1.127500000000000000e+04
1.047933425711032596e-01,7.791552917903066255e-01,1.112100000000000000e+04
1.056120405599400014e-01,7.776035427319211157e-01,1.095200000000000000e+04
1.064307385487767432e-01,7.761678723798923762e-01,1.078200000000000000e+04
1.072494365376134851e-01,7.751678921568627700e-01,1.060800000000000000e+04
1.080681345264502269e-01,7.732589969372127836e-01,1.044800000000000000e+04
1.088868325152869687e-01,7.709597902097903299e-01,1.029600000000000000e+04
1.097055305041237105e-01,7.683158931914474410e-01,1.014900000000000000e+04
1.105242284929604524e-01,7.674055705841097419e-01,9.981000000000000000e+03
1.113429264817971942e-01,7.659397332790390811e-01,9.823000000000000000e+03
1.121616244706339360e-01,7.651576058817438630e-01,9.656000000000000000e+03
1.129803224594706779e-01,7.661631295533734010e-01,9.471000000000000000e+03
1.137990204483074197e-01,7.667071228749731127e-01,9.294000000000000000e+03
1.146177184371441615e-01,7.650310518259347825e-01,9.146000000000000000e+03
1.154364164259809034e-01,7.649736080178173303e-01,8.979000000000000000e+03
1.162551144148176452e-01,7.628638163103721448e-01,8.841000000000000000e+03
1.170738124036543870e-01,7.595359109683340604e-01,8.716000000000000000e+03
1.178925103924911288e-01,7.561569882462469971e-01,8.593000000000000000e+03
1.187112083813278707e-01,7.543112950916618376e-01,8.455000000000000000e+03
1.195299063701646125e-01,7.526915213469633770e-01,8.315000000000000000e+03
1.203486043590013543e-01,7.514736326930135935e-01,8.173000000000000000e+03
1.211673023478380962e-01,7.504642012202714652e-01,8.031000000000000000e+03
1.219860003366748380e-01,7.501296460738297034e-01,7.883000000000000000e+03
1.228046983255115798e-01,7.498279694972211917e-01,7.737000000000000000e+03
1.236233963143483217e-01,7.469610236220473043e-01,7.620000000000000000e+03
1.244420943031850635e-01,7.466145206578419513e-01,7.479000000000000000e+03
1.252607922920218053e-01,7.456131227879118084e-01,7.346000000000000000e+03
1.260794902808585471e-01,7.445573111573112746e-01,7.215000000000000000e+03
1.268981882696952890e-01,7.432801918735890689e-01,7.088000000000000000e+03
1.277168862585320308e-01,7.443755043227665569e-01,6.940000000000000000e+03
1.285355842473687726e-01,7.426440926414541455e-01,6.822000000000000000e+03
1.293542822362055145e-01,7.417298790503209505e-01,6.697000000000000000e+03
1.301729802250422563e-01,7.421558975921975776e-01,6.562000000000000000e+03
1.309916782138789981e-01,7.412119236143455137e-01,6.441000000000000000e+03
1.318103762027157400e-01,7.400316255534471477e-01,6.323000000000000000e+03
1.326290741915524818e-01,7.368265060240963837e-01,6.225000000000000000e+03
1.334477721803892236e-01,7.361581791386931917e-01,6.107000000000000000e+03
1.342664701692259654e-01,7.329088338046914064e-01,6.011000000000000000e+03
1.350851681580627073e-01,7.310987298899237485e-01,5.904000000000000000e+03
1.359038661468994491e-01,7.297819561842332492e-01,5.797000000000000000e+03
1.367225641357361909e-01,7.286855334856741084e-01,5.689000000000000000e+03
1.375412621245729328e-01,7.281563284331301622e-01,5.578000000000000000e+03
1.383599601134096746e-01,7.271319444444445113e-01,5.472000000000000000e+03
1.391786581022464164e-01,7.281087240799551941e-01,5.353000000000000000e+03
1.399973560910831583e-01,7.279942791762014087e-01,5.243000000000000000e+03
1.408160540799199001e-01,7.278868989682694135e-01,5.137000000000000000e+03
1.416347520687566419e-01,7.263564061880206646e-01,5.042000000000000000e+03
1.424534500575933837e-01,7.265284585780837912e-01,4.937000000000000000e+03
1.432721480464301256e-01,7.222350400987045393e-01,4.863000000000000000e+03
1.440908460352668674e-01,7.216047828823158872e-01,4.767000000000000000e+03
1.449095440241036092e-01,7.200600812486637192e-01,4.677000000000000000e+03
1.457282420129403511e-01,7.169630354424875174e-01,4.599000000000000000e+03
1.465469400017770929e-01,7.181221357063403143e-01,4.495000000000000000e+03
1.473656379906138347e-01,7.168702359346641462e-01,4.408000000000000000e+03
1.481843359794505766e-01,7.180782447179010486e-01,4.307000000000000000e+03
1.490030339682873184e-01,7.156319148936169938e-01,4.230000000000000000e+03
1.498217319571240602e-01,7.171224588576960990e-01,4.132000000000000000e+03
1.506404299459608020e-01,7.190555417803125016e-01,4.033000000000000000e+03
1.514591279347975439e-01,7.159447527749748241e-01,3.964000000000000000e+03
1.522778259236342857e-01,7.165783225806451329e-01,3.874000000000000000e+03
1.530965239124710275e-01,7.143670786221405500e-01,3.803000000000000000e+03
1.539152219013077694e-01,7.161754244139045822e-01,3.711000000000000000e+03
