"gene","cor","pval","FDR"
"ACTB",0.438118572502439,0,0
"PFN1",0.437312527857551,0,0
"ACTG1",0.406856366981536,0,0
"TMSB4X",0.387902689745639,0,0
"CFL1",0.373297862251294,0,0
"GAPDH",0.359837770329483,0,0
"COTL1",0.347695766156203,0,0
"SUB1",0.347590976055394,0,0
"CORO1A",0.347171945944657,0,0
"ARPC2",0.346079198870455,0,0
"TMSB10",0.342888237462307,0,0
"MYL6",0.338662237729269,0,0
"CLIC1",0.331638455192299,0,0
"CD38",0.322535650330092,0,0
"ARPC1B",0.32164000382493,0,0
"PSMB8",0.309576774812447,0,0
"ARPC3",0.308391938804958,0,0
"HLA-DRB1",0.306093062089428,0,0
"FABP5",0.29666075623237,0,0
"PSMB9",0.296496855510305,0,0
"HLA-DRA",0.292396970493682,0,0
"IDH2",0.288963920304413,0,0
"GZMH",0.28830438690169,0,0
"CD3D",0.284431102935583,0,0
"APOBEC3G",0.283768111788591,0,0
"PSME2",0.283143170914098,0,0
"SH3BGRL3",0.280728296204037,0,0
"DBI",0.278717098332897,0,0
"CD74",0.270721474225807,0,0
"CHI3L2",0.269956162733024,0,0
"PSMA4",0.269283614812506,0,0
"ISG15",0.265368697237341,0,0
"ACTR3",0.264178324047591,0,0
"GZMA",0.262506654623982,0,0
"DYNLL1",0.261854131064641,0,0
"ARHGDIB",0.26154163941016,0,0
"MT1E",0.260927126095971,0,0
"HLA-DPA1",0.258876277787802,0,0
"JPT1",0.25505599164057,0,0
"ATP5F1E",0.253731904887417,0,0
"PPP1CA",0.248431143619754,0,0
"HLA-DPB1",0.246855970790834,0,0
"ARPC5",0.245725610588862,0,0
"PARK7",0.243553897382004,0,0
"UCP2",0.243190746961536,0,0
"GBP1",0.243015513833047,0,0
"RAC2",0.242151094423,0,0
"ATP5MC3",0.242116486707361,0,0
"POMP",0.239944240349783,0,0
"PTTG1",0.239243336843566,0,0
"PSMA5",0.238520351346972,0,0
"CAP1",0.237718832491966,0,0
"MYL12B",0.236836729225055,0,0
"SLC25A5",0.236722687496088,0,0
"LGALS1",0.236069176734355,0,0
"PSMB10",0.235912252646435,0,0
"PSME1",0.235675668630609,0,0
"C12orf75",0.235229477249089,0,0
"LIME1",0.234460542012616,0,0
"PYCARD",0.233866151055832,0,0
"SEM1",0.232603090026937,0,0
"TXNDC17",0.23167967964545,0,0
"COX5A",0.231419591334034,0,0
"CTSC",0.230257639524241,0,0
"CLTA",0.230088595490985,0,0
"COX8A",0.22969843403446,0,0
"PSMB2",0.229677212380166,0,0
"CD99",0.229140334251634,0,0
"HLA-DRB5",0.229066838107116,0,0
"PSMA7",0.228744620680729,0,0
"PLAAT4",0.227422709818865,0,0
"CYTOR",0.225560997353596,0,0
"PSMA2",0.2248859106465,0,0
"COX6C",0.222865515621493,0,0
"PSMD8",0.22212828168333,0,0
"LY6E",0.221125119103482,0,0
"ATP5F1C",0.220581037104354,0,0
"ATP5F1B",0.217816908502609,0,0
"GNG5",0.217443506818407,0,0
"IFI16",0.217371691453914,0,0
"CALM3",0.217040612070627,0,0
"NDUFB3",0.21613153734764,0,0
"ARPC4",0.215246937306983,0,0
"NKG7",0.215122246323429,0,0
"GIMAP4",0.214042788320122,0,0
"CD3G",0.213379762313776,2.66795448754273e-322,1.46539870556514e-320
"UBE2L6",0.211205638551987,1.17152556419408e-315,6.32001755710591e-314
"STMN1",0.211004647420383,4.7739371880061e-315,2.53060183461653e-313
"PSMB3",0.210975749199273,5.84181033896273e-315,3.06997205399964e-313
"TIGIT",0.210092576368775,2.75154432605264e-312,1.43362514629203e-310
"NDUFA12",0.209879309177238,1.21121596225206e-311,6.25726483549877e-310
"PPP1R18",0.208800985704913,2.12184353980328e-308,1.07789651822006e-306
"CHCHD2",0.207183990812761,1.43341291415612e-303,7.16236485630796e-302
"IFI27L2",0.206670738325408,4.79529508313516e-302,2.35742893764451e-300
"LCK",0.206335777960923,4.71503140179428e-301,2.29942651402704e-299
"ATP5MF",0.20433778954912,3.61629899386681e-295,1.72226239582907e-293
"SERF2",0.204278753606766,5.38517804346263e-295,2.54480971728281e-293
"DENND2D",0.204014896615753,3.18758072254925e-294,1.49473016035848e-292
"PSMA6",0.203787691295692,1.47089464196885e-293,6.84471277667338e-292
"TRAC",0.203760623527664,1.76460304815068e-293,8.14925771327767e-292
"FKBP1A",0.202484827220225,9.12749034960082e-290,4.18354745647869e-288
"BST2",0.202451614275923,1.13944374646309e-289,5.18361871525299e-288
"CAPZB",0.202070085071544,1.45269501072195e-288,6.55972502619336e-287
"DRAP1",0.20148185301191,7.2803301223971e-287,3.26330091368623e-285
"HLA-DMA",0.201245276458749,3.50217749631718e-286,1.5583411691642e-284
"RBX1",0.200832703227189,5.39447516161029e-285,2.36580723634362e-283
"NDUFA13",0.200706270948548,1.24555292881328e-284,5.42349332431841e-283
"NOP10",0.200242717598521,2.66481316068633e-283,1.14399303010872e-281
"MSN",0.199935988241111,2.01413449152692e-282,8.58612857367001e-281
"WDR1",0.199073524871739,5.83762142468691e-280,2.47125973645079e-278
"AP2S1",0.199045211338265,7.02861719637692e-280,2.95492761580095e-278
"PPIA",0.197975253684601,7.67210321336396e-277,3.20336583484018e-275
"PLEK",0.197480464145801,1.92239658651558e-275,7.97206094652992e-274
"ADA",0.197378709293653,3.72450035149347e-275,1.53409149612866e-273
"YWHAE",0.197343474299112,4.68262251976233e-275,1.91578972352156e-273
"ATP5MG",0.197277773341274,7.17502899467065e-275,2.89662097692134e-273
"ISG20",0.196469902559457,1.34674878162457e-272,5.40117142946274e-271
"ATP5MC2",0.196310529562523,3.77221358944366e-272,1.5029682379901e-270
"MIR4435-2HG",0.195904262510509,5.18906146671822e-271,2.05405965591651e-269
"LCP1",0.195036862941382,1.37188101494744e-268,5.3954752691094e-267
"SLC25A3",0.194290384902995,1.63154144671792e-266,6.36204418823217e-265
"SRP14",0.194289716903876,1.63851859834719e-266,6.36204418823217e-265
"COX6B1",0.193895837445066,2.02309815457062e-265,7.80557363940666e-264
"SH2D1A",0.193382346811437,5.31475268480006e-264,2.03765612368183e-262
"H3F3A",0.192905183831039,1.09874439704239e-262,4.18621615273151e-261
"RHOA",0.191501474683192,7.76781396000532e-259,2.94115490063307e-257
"SIT1",0.190850915119261,4.61412744706027e-257,1.73627906896787e-255
"MT1F",0.190751226662541,8.61635382884356e-257,3.22241060985462e-255
"MT2A",0.19051726018155,3.72653861043912e-256,1.3767866284386e-254
"HLA-A",0.190125219127293,4.31615934686446e-255,1.57552738793328e-253
"ANXA2",0.18966060649125,7.81205540292216e-254,2.81788696663985e-252
"PSMB1",0.189159888557081,1.75578523606318e-252,6.2960392935536e-251
"C17orf49",0.188982809656035,5.26726234421536e-252,1.87773282165713e-250
"CST7",0.188717739661375,2.72196421366774e-251,9.6471475851852e-250
"SRSF9",0.188591853948256,5.93283325714581e-251,2.09055211188213e-249
"EPSTI1",0.188340618222424,2.80451732811275e-250,9.82548139780189e-249
"MXD4",0.188302752201956,3.54363545992484e-250,1.23440010078296e-248
"LGALS9",0.188128989680621,1.03599234192908e-249,3.58830074795437e-248
