"gene","cor","pval","FDR"
"RPS12",0.517007338668821,0,0
"RPS15A",0.514846073257308,0,0
"RPLP1",0.505657203032866,0,0
"RPS14",0.501502004792898,0,0
"RPL30",0.489040236619168,0,0
"RPL32",0.477354384275325,0,0
"RPL41",0.473118274251341,0,0
"RPS18",0.465671770700308,0,0
"RPL23A",0.465435358982113,0,0
"RPS28",0.463234220216734,0,0
"RPL14",0.462822069272896,0,0
"RPL11",0.462024338282307,0,0
"TPT1",0.461371939706921,0,0
"EEF1A1",0.457351446347066,0,0
"RPL19",0.455982999472984,0,0
"RPS29",0.454368044395841,0,0
"RPS23",0.452511577738484,0,0
"RPS25",0.451620836328456,0,0
"RPS8",0.449771583370635,0,0
"RPS3",0.448497270015658,0,0
"RPL26",0.445017196276671,0,0
"RPL10",0.444357217300423,0,0
"RPL28",0.442097716934383,0,0
"RPS4X",0.437784715869895,0,0
"RPL39",0.437388119864099,0,0
"RPS3A",0.427320055858421,0,0
"RPS6",0.425942067067636,0,0
"RPL17",0.424529833125741,0,0
"FAU",0.424244453499258,0,0
"RPS13",0.423651432596416,0,0
"RPS27",0.423638975405746,0,0
"RPL34",0.422982465726515,0,0
"RPL18",0.421952783182317,0,0
"RPS16",0.421094628154983,0,0
"RPL36",0.417689053737645,0,0
"RPL3",0.417404839872622,0,0
"RPL35A",0.416524949443606,0,0
"RPS15",0.416202056953543,0,0
"RPLP2",0.414328435923994,0,0
"RPS7",0.409778092081258,0,0
"RPS2",0.409695237394092,0,0
"RPL7A",0.409120155257519,0,0
"RPL9",0.407256198259753,0,0
"RPL12",0.406648258719124,0,0
"RPL37",0.403897382950618,0,0
"RPS27A",0.398884406155302,0,0
"RPL29",0.398760333332359,0,0
"RPL27A",0.397313675438725,0,0
"RPL13",0.394395148914466,0,0
"RPL10A",0.385139056837907,0,0
"NACA",0.384067433614286,0,0
"RPL8",0.379918524749006,0,0
"RPL5",0.377761444308938,0,0
"RPL18A",0.372795321034298,0,0
"RPL21",0.372677605974192,0,0
"UBA52",0.372349423396858,0,0
"RPS21",0.369541197026953,0,0
"RPL27",0.369035784362509,0,0
"RPL24",0.3638259660681,0,0
"RPS5",0.363652773004025,0,0
"RPS24",0.361376748241423,0,0
"RPL36A",0.360629630142218,0,0
"RPL22",0.356578653595565,0,0
"RPL6",0.355854242066812,0,0
"RPL15",0.350341738512188,0,0
"RPL13A",0.349453431675039,0,0
"EEF1B2",0.349436571384223,0,0
"RPS9",0.349074726723956,0,0
"RPSA",0.344848459358512,0,0
"RPL35",0.338153786233803,0,0
"RPL38",0.337712504702789,0,0
"RPL37A",0.330631661298982,0,0
"RPS10",0.324846352982858,0,0
"RACK1",0.324538565487267,0,0
"PTMA",0.324271964077819,0,0
"RPS20",0.296764783015635,0,0
"RPS19",0.294776709775777,0,0
"RPS11",0.288543925911718,0,0
"RPLP0",0.280662773606199,0,0
"BTF3",0.278114893212437,0,0
"TOMM7",0.277129330853338,0,0
"RPL7",0.276074453945802,0,0
"UBC",0.275260080598323,0,0
"EEF1G",0.272320724784945,0,0
"FTL",0.26690634176989,0,0
"PFDN5",0.262109206647216,0,0
"RPL4",0.261678341836054,0,0
"NPM1",0.255025355938469,0,0
"FTH1",0.254308163367055,0,0
"ATP5F1E",0.253409786767333,0,0
"TMSB4X",0.24737704185342,0,0
"RPL31",0.24714118097558,0,0
"OAZ1",0.242282362479854,0,0
"RPL36AL",0.238911409035629,0,0
"CD52",0.238328325917091,0,0
"ARPC3",0.232490613095658,0,0
"SLC25A6",0.231702016020902,0,0
"CRIP1",0.231036004938667,0,0
"COX7C",0.229878946638415,0,0
"YBX1",0.227326085548258,0,0
"RPL23",0.224549967086359,0,0
"GAPDH",0.223877895903566,0,0
"UQCRB",0.223288835247991,0,0
"MYL12A",0.219457490920266,0,0
"AIM2",0.219230932280436,0,0
"CFL1",0.215393607120956,0,0
"NME2",0.215318064087442,0,0
