"gene","cor","pval","FDR"
"GBP1",0.328457101552849,0,0
"CD74",0.317170948339651,0,0
"RPL15",0.310977681479239,0,0
"EPSTI1",0.310524392250872,0,0
"HLA-DRB1",0.310292425633433,0,0
"TNFSF10",0.308368702152154,0,0
"HLA-DPA1",0.303099813753768,0,0
"IFIT1",0.300691688689273,0,0
"MARCKS",0.300196795237716,0,0
"IFIT2",0.299022358378972,0,0
"HLA-DRA",0.298272779780194,0,0
"RPS2",0.297897633900561,0,0
"IFIT3",0.294614068616068,0,0
"ITGA4",0.294443800680763,0,0
"IFI30",0.293648608108785,0,0
"GBP4",0.291189884235181,0,0
"YBX1",0.289853088116898,0,0
"LAP3",0.286512854903391,0,0
"RSAD2",0.284188148122489,0,0
"PSME2",0.283942559808428,0,0
"LGALS2",0.283519210857554,0,0
"RPL23A",0.282597814977651,0,0
"OAS3",0.280478192418563,0,0
"IFITM3",0.276748402663448,0,0
"MX1",0.274792822798508,0,0
"ISG15",0.273307258409255,0,0
"OAS2",0.271817260986019,0,0
"PARP14",0.271504534510099,0,0
"APOBEC3A",0.271265238162833,0,0
"RPL10",0.271122855440456,0,0
"RPL10A",0.271086394830669,0,0
"HLA-DPB1",0.269553573656261,0,0
"WARS",0.267053442561314,0,0
"STAT1",0.266634685212248,0,0
"SAMD9",0.265748393124619,0,0
"FCER1G",0.265333419987611,0,0
"APOL6",0.262862284859492,0,0
"UBE2L6",0.262036890951945,0,0
"OAS1",0.260184595066664,0,0
"SAMD9L",0.259605774072073,0,0
"PSMB9",0.258695789862106,0,0
"ISG20",0.257119617314648,0,0
"PRELID1",0.255819922693295,0,0
"EIF2AK2",0.254570472921715,0,0
"BTF3",0.253829602056154,0,0
"B2M",0.253585207901531,0,0
"RPS18",0.253392251299283,0,0
"NPC2",0.253160914173972,0,0
"RPL14",0.25306083771464,0,0
"RPL36A",0.252550954944439,0,0
"MT2A",0.251771825893494,0,0
"XAF1",0.251361632189755,0,0
"LY6E",0.250028289025832,0,0
"IFIH1",0.248262946859767,0,0
"IFI44L",0.245632720997653,0,0
"IFI6",0.244866505999657,0,0
"RPS16",0.2445158827215,0,0
"RPL7A",0.24436454838285,0,0
"SSB",0.244305220397032,0,0
"RPL26",0.243945980150348,0,0
"RPL27A",0.242215592999756,0,0
"HERC5",0.2420653864891,0,0
"HLA-C",0.239631463744967,0,0
"CPVL",0.238439223873328,0,0
"RPL18A",0.235804105409267,0,0
"SP110",0.23568791784417,0,0
"RPL3",0.235296032628479,0,0
"HLA-DMA",0.23501488457523,0,0
"CD48",0.234334602934125,0,0
"BLVRA",0.234204468989445,0,0
"PLAC8",0.233231213660463,0,0
"IGSF6",0.232794160596792,0,0
"MX2",0.232481969317416,0,0
"RPS4X",0.232212611694081,0,0
"NACA",0.231306395869143,0,0
"NEXN",0.231228028580942,0,0
"PLEKHO1",0.231000287090762,0,0
"RACK1",0.22958593063518,0,0
"RPS25",0.228808936236328,0,0
"PSMA4",0.228244868731014,0,0
"PPIA",0.227892832983005,0,0
"RNF213",0.227832816372616,0,0
"CMPK2",0.22692034559021,0,0
"GIMAP4",0.226565900215714,0,0
"DRAP1",0.224393696814133,0,0
"RABGAP1L",0.222121691876346,0,0
"HLA-B",0.221891679563163,0,0
"RPS23",0.221289909295662,0,0
"CLIC1",0.220676066406722,0,0
"GSTP1",0.219948156613324,0,0
"FGL2",0.219475481757757,0,0
"RPLP0",0.219472845866977,0,0
"RPL30",0.218371884631677,0,0
"DYNLT1",0.218033805111611,0,0
"TMSB10",0.217356635289189,0,0
"S100A10",0.217115435709379,0,0
"RPS5",0.2160085341369,0,0
"LGALS9",0.215737989260039,0,0
"PLSCR1",0.215279643673645,0,0
"RPL19",0.213608966402627,0,0
"RPL29",0.21336450196696,0,0
"IFI16",0.213176101612594,0,0
"RPS29",0.213129002555325,0,0
"RPS8",0.213007948045967,0,0
"FTH1",0.212806562171349,0,0
"HLA-DQB1",0.211892819505069,0,0
"UCP2",0.211810421709309,0,0
"TMEM123",0.210361387644994,0,0
"SERPING1",0.208625922787605,0,0
"MOB1A",0.20836435899647,0,0
"EEF1A1",0.208149500186533,0,0
"MYL12A",0.208087093933245,0,0
"RPL37A",0.208040319313943,0,0
"NT5C3A",0.207476202011267,0,0
"DDX58",0.20686555522841,0,0
"IFI35",0.206475893317851,0,0
"SLC25A6",0.205597155002294,0,0
"PSMB8",0.205449329684896,0,0
"HLA-DRB5",0.204910960747083,0,0
"HSPA8",0.203762925796057,0,0
"CD300E",0.203376207684671,0,0
"PSME1",0.202631076355556,0,0
"NME2",0.201903856467911,0,0
"PARP9",0.201891370944194,0,0
"LGALS3",0.201493508950431,0,0
"CALM1",0.201412305753493,0,0
"GMPR",0.201097092822559,0,0
"ARPC2",0.201032015472269,0,0
"RPL35",0.200761597418951,0,0
"YBX3",0.200098806665966,0,0
"CST3",0.199829303286591,0,0
"RPL37",0.199703546190914,0,0
"GCH1",0.199529191214426,0,0
"GBP5",0.199286959128924,0,0
"PTMA",0.198736288063681,0,0
"CD4",0.198157424803099,0,0
"ARPC3",0.197877257168629,0,0
"ADA2",0.197862175993913,0,0
"RPS6",0.197708335402141,0,0
"BST2",0.196897814343229,0,0
"RPL38",0.196149937401299,0,0
"ANXA2",0.196062896758646,0,0
"RPS13",0.196025589730228,0,0
"RPS19",0.195537440747504,0,0
"CSTB",0.195280413676874,0,0
"TYROBP",0.195101665461133,0,0
"USP18",0.195009642375652,0,0
"VAMP8",0.194792470102477,0,0
"HLA-DMB",0.194032010594404,0,0
"SPATS2L",0.19376241332761,0,0
"ATP6V1F",0.193444070346927,0,0
"ITM2B",0.19333619198355,0,0
"PFN1",0.192987617920255,0,0
"C1orf162",0.191945788784322,0,0
"SECTM1",0.19192069201736,0,0
"RPS27",0.191856114152645,0,0
"S100A11",0.190942380366647,0,0
"IRF7",0.190767744238996,0,0
"TNFSF13B",0.190339347328232,0,0
"RPS15A",0.189952210830769,0,0
"RPL4",0.189309067004014,1.97626258336499e-323,7.55920438137107e-322
"BRI3",0.188927497268177,3.95252516672997e-322,1.50541802287828e-320
"TAP1",0.188477722677465,1.3774550206054e-320,5.21669093474397e-319
"SCIMP",0.187924894766325,1.09119338540498e-318,4.10868993013312e-317
"RPL41",0.187830113440635,2.30612057115444e-318,8.63337325275165e-317
"SAMD4A",0.187647467197477,9.74155162692936e-318,3.62608384050777e-316
"RPL32",0.187584076096353,1.60566196615688e-317,5.94277390861713e-316
"PPIB",0.187484355108605,3.52289160989417e-317,1.29650372815549e-315
"EPB41L3",0.187244714961019,2.32355654304869e-316,8.50317265187204e-315
"VAMP5",0.186811119972782,7.00849790365829e-315,2.55046677902451e-313
"SARAF",0.18455251276516,3.11082920787098e-307,1.12577452555953e-305
"NEAT1",0.184512541798962,4.23950364887079e-307,1.52575286015162e-305
"CAMK2D",0.184465612110869,6.09704188933031e-307,2.18220499269767e-305
"ZEB2",0.184399141552021,1.01989949376024e-306,3.63039634008426e-305
"RPL6",0.184326005744214,1.79597831529085e-306,6.35815366619815e-305
"SLC7A7",0.183874997074015,5.8537422062359e-305,2.06115009359031e-303
"SAMHD1",0.183810763606904,9.60758860906862e-305,3.36472216126199e-303
"AIF1",0.183671877293271,2.80289031717439e-304,9.76365108346201e-303
"PPA1",0.183397135340671,2.32453861191384e-303,8.05427899893975e-302
"NMI",0.183259141086298,6.71787787630691e-303,2.31535748604567e-301
"IFITM1",0.183218686959485,9.16805163271366e-303,3.14319412292088e-301
"CSF1R",0.18296539391105,6.41360590011852e-302,2.18734182373675e-300
"ADAR",0.182839157111142,1.68920484852315e-301,5.73097936629156e-300
"TPT1",0.182687246386113,5.41238494249473e-301,1.82675002670522e-299
"RPL36AL",0.182138809294833,3.59240970909914e-299,1.20623488892123e-297
"FCGR1A",0.1821190893526,4.17628212605599e-299,1.39509239841686e-297
"ATP6V1G1",0.182110379781284,4.46348361138986e-299,1.48342511452008e-297
"LILRB1",0.181914389171936,1.99186776581058e-298,6.58630793222848e-297
"RPS10",0.181858680317042,3.04624180319298e-298,1.00218278313127e-296
"RPSA",0.181837824585292,3.57126109122474e-298,1.16900476121799e-296
"HNRNPA1",0.181657595684946,1.41007170450973e-297,4.59260354158818e-296
"SLFN5",0.181531990426882,3.6688108155952e-297,1.18898674889488e-295
"CARD16",0.181236449944668,3.4709761660331e-296,1.11930389829404e-294
"AP1S2",0.181133042165431,7.61240191048818e-296,2.4427185243803e-294
"HSP90AB1",0.181049704291758,1.4329931950445e-295,4.57574395711758e-294
"DEK",0.180994393873526,2.18021795587022e-295,6.9277754948969e-294
"ANXA5",0.180618031623832,3.7765152765584e-294,1.19418546172337e-292
"RPL35A",0.180586758084589,4.78506001352975e-294,1.50579134918516e-292
"RPL5",0.180426500341624,1.6082626416251e-293,5.03664559978167e-292
"SUMO2",0.180401996578672,1.93558134303648e-293,6.03271620504287e-292
"RPS3A",0.180226786379937,7.27358756709943e-293,2.2561975910517e-291
"TRIM22",0.180175376746129,1.07233877264369e-292,3.31052832464502e-291
"GBP2",0.179933786226871,6.63549696106254e-292,2.03885033982837e-290
"ZNF706",0.179376736714099,4.39203275014224e-290,1.343178466405e-288
"RPL31",0.17896283673384,9.80981473180709e-289,2.98603425995287e-287
"RAB8A",0.178902173821996,1.54559750115956e-288,4.68280098723412e-287
"SCARB2",0.178715323234267,6.2629510026307e-288,1.88874364958965e-286
"DNAJA1",0.178574372816294,1.79777808630859e-287,5.39664813558254e-286
"OASL",0.178333056331489,1.09117962125035e-286,3.26052479487374e-285
"NAGK",0.178298519824662,1.41217214490762e-286,4.20040609677088e-285
"FTL",0.178047118154866,9.21321843827304e-286,2.72795022304139e-284
"NPM1",0.177520571515773,4.63899147077209e-284,1.36734798373798e-282
"LMO2",0.176914271054653,4.16478592670022e-282,1.22204574443807e-280
"GNG5",0.176731596846229,1.60944691015996e-281,4.70131711783946e-280
"RPL22",0.176698642466471,2.05360924760982e-281,5.97196903523678e-280
"SET",0.176608872678558,3.98776282673058e-281,1.15450164681435e-279
"RPS14",0.176403645653538,1.81567798221181e-280,5.23333025492378e-279
"RGS10",0.17583793001959,1.17349679019109e-278,3.36747052480386e-277
"YWHAE",0.1754793521427,1.63617460685256e-277,4.67457955659542e-276
"IFI44",0.174951735039393,7.81863404511483e-276,2.22404288951432e-274
"EEF1B2",0.174781607141428,2.71312565617344e-275,7.68404370622339e-274
"HLA-A",0.174130053827947,3.1455230061742e-273,8.87010253775702e-272
"CD99",0.174108902964378,3.66914635559069e-273,1.03020773104818e-271
"RPS3",0.173951526549809,1.15310166909483e-272,3.22373573926341e-271
