"gene","cor","pval","FDR"
"GZMH",0.635151340316843,0,0
"GZMB",0.617422916890258,0,0
"FGFBP2",0.596843923220473,0,0
"NKG7",0.557906299124785,0,0
"FCGR3A",0.52038246311941,0,0
"PRF1",0.514521660266431,0,0
"KLRD1",0.509523696707173,0,0
"ADGRG1",0.50659244751355,0,0
"CX3CR1",0.505926568360251,0,0
"ZEB2",0.502183462180533,0,0
"EFHD2",0.485799405508802,0,0
"CST7",0.483435243508308,0,0
"GNLY",0.461944345329705,0,0
"PLEK",0.458631600867524,0,0
"SPON2",0.404194526584279,0,0
"GZMA",0.400699548831382,0,0
"CTSW",0.397861232832094,0,0
"PRSS23",0.387809406238203,0,0
"CCL5",0.386281567945141,0,0
"CCL4",0.38222901528311,0,0
"C1orf21",0.365648668534088,0,0
"ASCL2",0.356556956534202,0,0
"CLIC3",0.347224028018614,0,0
"B2M",0.343292954556308,0,0
"FCRL6",0.341866417487227,0,0
"ABHD17A",0.340671698578538,0,0
"C12orf75",0.340391942697469,0,0
"GZMM",0.337258688801706,0,0
"TTC38",0.33449235810609,0,0
"TRGC2",0.332838469843657,0,0
"PFN1",0.33233861360079,0,0
"ARPC2",0.330702707371873,0,0
"ITGB2",0.330640966768062,0,0
"CYBA",0.329818420486123,0,0
"HLA-C",0.327367041603365,0,0
"HLA-DPB1",0.324315744024579,0,0
"SH3BGRL3",0.324018486120022,0,0
"RAP1B",0.32351392160612,0,0
"CEP78",0.31799501054813,0,0
"S1PR5",0.317658364098646,0,0
"HCST",0.312675924049371,0,0
"TBX21",0.308989351407393,0,0
"KLRK1",0.303450034892331,0,0
"CTSC",0.300851904383635,0,0
"IFITM2",0.299996834350063,0,0
"FGR",0.297670133271767,0,0
"CD99",0.294629468837438,0,0
"FLNA",0.294489862145949,0,0
"HLA-B",0.292441295230923,0,0
"LAIR2",0.291891570463118,0,0
"HLA-DPA1",0.290097010742684,0,0
"ACTB",0.288596157371441,0,0
"SYNE1",0.286442953255695,0,0
"APOBEC3G",0.285383662953494,0,0
"CLIC1",0.281008427180495,0,0
