"gene","cor","pval","FDR"
"NKG7",0.564210827550043,0,0
"S100A4",0.54156213431333,0,0
"CST7",0.512896137972075,0,0
"SH3BGRL3",0.474712255470886,0,0
"B2M",0.472120585130652,0,0
"CCL5",0.468712209822625,0,0
"GZMA",0.467837437261222,0,0
"ZEB2",0.437189163609372,0,0
"AHNAK",0.423072189246029,0,0
"PLEK",0.417352759122631,0,0
"MYO1F",0.40417542646364,0,0
"IL32",0.402550185017466,0,0
"GNLY",0.400764172682285,0,0
"EFHD2",0.400438593666396,0,0
"CD52",0.383862259369602,0,0
"S100A10",0.382210729402485,0,0
"PRF1",0.381977414370417,0,0
"CD99",0.379873206970109,0,0
"ITGB1",0.379332085236239,0,0
"MAF",0.374744615469379,0,0
"CYTOR",0.367900646871227,0,0
"FLNA",0.36615274130495,0,0
"HLA-A",0.365934151467537,0,0
"CRIP1",0.364127306870749,0,0
"CLIC1",0.361256533842855,0,0
"SYNE2",0.360443107317889,0,0
"HLA-DRB1",0.352482008543176,0,0
"PFN1",0.342800114443476,0,0
"LGALS1",0.342747281013505,0,0
"ANXA1",0.338951147036407,0,0
"C12orf75",0.338052548061792,0,0
"ANXA2",0.337439361333641,0,0
"CTSC",0.336690716775227,0,0
"S100A11",0.335116532528329,0,0
"SRGN",0.331902815903083,0,0
"CD2",0.327647138009563,0,0
"HLA-DPA1",0.32741647937833,0,0
"HOPX",0.32652026111728,0,0
"HLA-DPB1",0.321978273519715,0,0
"DUSP2",0.321580587704883,0,0
"HLA-B",0.318600721383162,0,0
"ACTB",0.315703200886591,0,0
"HLA-C",0.311469436213842,0,0
"NEAT1",0.311246118284628,0,0
"GBP5",0.309413214518,0,0
"EMP3",0.308263955148467,0,0
"S100A6",0.305171053933876,0,0
"APOBEC3G",0.303328961514339,0,0
"IL10RA",0.303270294242107,0,0
"MIAT",0.301073886083068,0,0
"LCP1",0.298410263445236,0,0
"CYBA",0.296728687621585,0,0
"ACTN4",0.296436377920679,0,0
"LYAR",0.29624596173135,0,0
"PPP2R5C",0.293748813531067,0,0
"PYHIN1",0.292578578535713,0,0
"TMSB4X",0.290735242092344,0,0
"MYL6",0.289411593050484,0,0
"RORA",0.285715841958279,0,0
"UBC",0.283639560226049,0,0
"ITGB2",0.282230149809571,0,0
"MYBL1",0.280105333226749,0,0
"NIBAN1",0.279441209612751,0,0
"CALM1",0.279414218648049,0,0
"TRGC2",0.278110043312624,0,0
"EZR",0.274198230303002,0,0
"PRDM1",0.272249951173874,0,0
"GAPDH",0.27169372334972,0,0
"RNF213",0.267103383714446,0,0
"CD74",0.265308403327405,0,0
"ATP2B4",0.263303135596899,0,0
"ARPC2",0.262584490934058,0,0
"IQGAP2",0.261859254257668,0,0
"MSN",0.261757646218144,0,0
"ITGAL",0.258250389050592,0,0
"YWHAQ",0.255765664322225,0,0
"PTPRC",0.254012887364672,0,0
"MYO1G",0.249692576116896,1.59964325845925e-317,5.39049596618593e-316
"TNFRSF1B",0.249531476434385,4.20875946823874e-317,1.40940832593832e-315
"CAST",0.248494602869505,2.09349743037023e-314,6.92404890859672e-313
"TGFB1",0.246617714245587,1.47931622733253e-309,4.80374324002891e-308
"LINC01871",0.24651157455925,2.77362256450561e-309,8.95245162688014e-308
"IKZF3",0.244525038511099,3.37204609235475e-304,1.08188161454112e-302
"PREX1",0.242825917187691,6.92345143295894e-300,2.20808647486869e-298
"OPTN",0.242763843814328,9.93635180369868e-300,3.15023508664009e-298
"ARPC1B",0.242659051749931,1.82814236877741e-299,5.76187459524081e-298
"EMB",0.239823056965601,2.3940876398123e-292,7.457861380299e-291
"TENT5C",0.238658268210418,1.8840706842471e-289,5.83517383017107e-288
"LINC00892",0.237392268789699,2.53979305880844e-286,7.82081103971011e-285
"SLC9A3R1",0.235226836269182,5.18683652879729e-281,1.58806114978834e-279
"IL2RG",0.234740945175947,7.92415484190253e-280,2.39873568604032e-278
"STOM",0.234570218676989,2.06225334869414e-279,6.20761429342876e-278
"ANXA5",0.23416271375916,2.01589185914533e-278,6.03416121860372e-277
"KLF6",0.234146690087849,2.2047591407573e-278,6.56283304232088e-277
"TLN1",0.234123550811189,2.50911980165658e-278,7.4275491145171e-277
"TXN",0.231784578956081,1.10778191858263e-272,3.22581278248138e-271
"PATL2",0.231552460917046,3.99222349727659e-272,1.15623424315719e-270
"KLRG1",0.231371652679187,1.08261387385258e-271,3.11862641725922e-270
"ATXN1",0.229492069437943,3.28194999890642e-267,9.35355749688329e-266
"TPM3",0.228269530281745,2.56669593738956e-264,7.27637927647262e-263
"COTL1",0.227256297841872,6.22727246625753e-262,1.75609083548462e-260
"LY6E",0.227144223441279,1.14123313852821e-261,3.20142783048907e-260
"ABHD17A",0.226985087226699,2.69571546534447e-261,7.52273097047692e-260
"KLRB1",0.226461733703243,4.5321899918e-260,1.25821108684271e-258
"YWHAZ",0.225522071696482,7.06376204162249e-258,1.95090912469141e-256
"SSBP4",0.22551208243528,7.4523309535076e-258,2.04767124353301e-256
"IFITM2",0.225042961659909,9.18699528705684e-257,2.51142452796176e-255
"LRRFIP1",0.224684179451748,6.24859758053842e-256,1.69949166682867e-254
"IQGAP1",0.222716625552092,2.16633231563972e-251,5.77473062049632e-250
"ARAP2",0.222639132499051,3.26310718728367e-251,8.65531104429004e-250
"CFL1",0.222635882973624,3.31963254047724e-251,8.76186756250102e-250
"APOBEC3C",0.22235441034389,1.46791862998075e-250,3.83663805826187e-249
"CHST12",0.221654315643805,5.86950478143486e-249,1.52664109800621e-247
"CAPN2",0.221291137242969,3.95735083865373e-248,1.02432298519356e-246
"JPT1",0.22126903290027,4.44426727479559e-248,1.14482615665167e-246
