"gene","cor","pval","FDR"
"FGFBP2",0.64279596379117,0,0
"GZMB",0.629866338277905,0,0
"NKG7",0.591428465991886,0,0
"CX3CR1",0.560008332158765,0,0
"KLF2",0.540744601043652,0,0
"GNLY",0.534085894075718,0,0
"GZMH",0.526068126583327,0,0
"PRF1",0.467368190716558,0,0
"FCGR3A",0.464745377436447,0,0
"EFHD2",0.450457006515198,6.02760087926321e-322,2.20970860102498e-319
"ADGRG1",0.43447996823124,3.71840906222765e-297,1.23924432928423e-294
"PLEK",0.405416561115082,2.36913639102858e-255,7.2377116745923e-253
"SPON2",0.384725664732071,4.99665931792865e-228,1.40905792765588e-225
"ZEB2",0.375170830053829,4.64386496060428e-216,1.21602921039823e-213
"KLRD1",0.362312892911141,1.40307096413186e-200,3.42910543633827e-198
"FLNA",0.353446018562332,2.59664479948941e-190,5.94956239683012e-188
"PLAC8",0.348424578341712,1.2141994009771e-184,2.47291944665669e-182
"CST7",0.34132483700816,8.41602776382268e-177,1.6238504095881e-174
"B2M",0.337194300517205,2.47275577594339e-172,4.53256133730424e-170
"TMSB10",0.333644463581301,1.50891306735664e-168,2.63413109758545e-166
"TTC38",0.318213026768245,1.14552554472034e-152,1.90886211224761e-150
"C12orf75",0.314837973030425,2.56704196334127e-149,4.0916416685257e-147
"EMP3",0.311602782557241,3.80409030864788e-146,5.81074794645964e-144
"C1orf21",0.31120583386053,9.25902672498247e-146,1.35774367895143e-143
"TBX21",0.309612838523807,3.24257445756264e-144,4.57202998516332e-142
"ACTB",0.3025539173333,1.73507553910997e-137,2.27170961656326e-135
"ABHD17A",0.289060721488629,3.86061802999158e-125,4.88035368894798e-123
"PFN1",0.288941109045084,4.93323213268585e-125,6.02840966614211e-123
"SH3BGRL3",0.27932128867561,1.22254987465016e-116,1.44576381950564e-114
"LITAF",0.273463078375087,1.0887386654308e-111,1.24728623358416e-109
"S100A4",0.272566533791546,6.07709041905306e-111,6.75109499280258e-109
"ARPC2",0.267620271033224,7.12536937816222e-107,7.68282474715962e-105
"CTSW",0.264875313052491,1.18581049363238e-104,1.20755035268231e-102
"LGALS1",0.259605197170172,1.84132267478546e-100,1.82440241236851e-98
"RAP1B",0.258836217834639,7.38981053577744e-100,6.94642190363079e-98
"HLA-C",0.251804258210196,1.96398785895724e-94,1.75609255876518e-92
"ITGB2",0.251638033074129,2.62614620777824e-94,2.29225047564644e-92
"UCP2",0.248693427526748,4.3546649729845e-92,3.54760039799138e-90
"CCND3",0.246692716584466,1.34986792345764e-90,1.07578604508603e-88
"CFL1",0.244607659332174,4.67834232570575e-89,3.64910701405048e-87
"IFITM2",0.243983276323769,1.34381777177456e-88,1.02634082319282e-86
"CLIC3",0.243640635946271,2.39471315476528e-88,1.79163641334072e-86
"XBP1",0.23988783481684,1.26349602295989e-85,9.26395284034194e-84
"CTSC",0.239764171248911,1.55051786792295e-85,1.11454872623638e-83
"TLE5",0.233750797368832,2.83114127778441e-81,1.99595460083801e-79
"GZMA",0.230623004024573,4.17859448506329e-79,2.78522316040764e-77
"ARL4C",0.228887353694573,6.46730508772889e-78,4.23377508064537e-76
"BIN2",0.228075076531671,2.31251192642765e-77,1.46166702108341e-75
"ITGB1",0.226210857536291,4.22542155603062e-76,2.6254907498997e-74
"ADRB2",0.225773955460234,8.31636898712411e-76,5.08130145113283e-74
"ACTG1",0.223618797135056,2.29795697339996e-74,1.38103446958758e-72
"HLA-B",0.220230191170957,3.95368742057621e-72,2.33777711029554e-70
"RIPOR2",0.216917238357818,5.57975845330639e-70,3.19615538903457e-68
"CALM1",0.214946381215648,1.0198267434513e-68,5.66467400226129e-67
"LY6E",0.212986323399306,1.78267801440534e-67,9.75417552359697e-66
"RASGRP2",0.211176283341857,2.44072967918038e-66,1.29677029041671e-64
"CALR",0.210896031883596,3.65203662834482e-66,1.91262375421601e-64
"CYBA",0.210676642655481,5.00456432804501e-66,2.58404687698775e-64
"YWHAQ",0.210247307229508,9.26171872447262e-66,4.71575845054398e-64
"SPN",0.210101725420749,1.14078434066702e-65,5.7289251957333e-64
"CCL4",0.210025045098249,1.27306424611091e-65,6.306829089517e-64
"KLRG1",0.209964388657276,1.38843955019311e-65,6.7866925213439e-64
"ARPC1B",0.209020812737984,5.33466640613735e-65,2.57327461117099e-63
"DOK2",0.207239047257263,6.65571758076322e-64,3.16881307156857e-62
"DBI",0.206596965893498,1.64321038357944e-63,7.72308880282335e-62
"MYO1G",0.206134485270759,3.14475452038122e-63,1.45932532553387e-61
"RAP2B",0.201369171139378,2.30382251943013e-60,1.05572666952886e-58
"GZMM",0.20102963343944,3.66284981434309e-60,1.65777869375083e-58
"TRGC2",0.200505110137991,7.48479204247469e-60,3.34624971069661e-58
"CD3G",0.200270589160231,1.02958821094733e-59,4.54755467630473e-58
"MYL6",0.19987842240588,1.75326302374191e-59,7.65174076790218e-58
"CD47",0.196994892117718,8.48683307118563e-58,3.66032118105488e-56
"TPST2",0.195571714877456,5.63184449955557e-57,2.40073743434543e-55
"CD3D",0.195491432487348,6.26360741710356e-57,2.63935457368985e-55
"CLIC1",0.195375675797065,7.30071586660582e-57,3.04141185988374e-55
"UBE2F",0.194416896697683,2.58750833646565e-56,1.05397839572034e-54
"TPM4",0.192860734103682,1.98895704321613e-55,8.01265551695641e-54
"GNG2",0.192566335594505,2.9196864625042e-55,1.16343158386309e-53
"MYO1F",0.192328919490361,3.97723254475004e-55,1.56779940957566e-53
"NEAT1",0.19186216981797,7.29431316331926e-55,2.84478213369451e-53
"CD52",0.190285707794026,5.59224781958407e-54,2.15801900069423e-52
"ABI3",0.189877580872004,9.44778816983687e-54,3.53424402353285e-52
"UPP1",0.188513662634039,5.40312090867503e-53,2.00079204557603e-51
"SRGN",0.188146612920227,8.61897257400262e-53,3.15971534562936e-51
"HCST",0.188034879347452,9.93366594174514e-53,3.60562567746908e-51
"CISD3",0.187859637178097,1.24087719223989e-52,4.45985861446218e-51
"FAM49B",0.187130720008073,3.12310253779017e-52,1.1115819323824e-50
"ARPC5",0.186744692888122,5.08399009407213e-52,1.79210650816043e-50
"EBP",0.186504100580499,6.8843236625405e-52,2.40361243303557e-50
"S1PR4",0.184739645524467,6.27901898477818e-51,2.17159279228272e-49
"ID2",0.18386822482493,1.85546326711705e-50,6.29826697893622e-49
"PSMB8",0.18336884615048,3.44388779191674e-50,1.15828372891438e-48
"PPP1CA",0.182744926988791,7.43948066710151e-50,2.47937601141765e-48
"HLA-A",0.1815478674312,3.23536923974106e-49,1.0685462732334e-47
"IFITM1",0.181086991210176,5.68225012973451e-49,1.85992222996488e-47
"PSME2",0.180737654161809,8.69925800313048e-49,2.822254853051e-47
"CORO1A",0.180707948346473,9.01971827359633e-49,2.90055150798282e-47
"SH3BP5",0.179863958983395,2.5143118320717e-48,7.94609239342658e-47
"ACTR3",0.179526346105729,3.78356658866417e-48,1.18551753111477e-46
"ITGB7",0.179375836056118,4.53848095614893e-48,1.41000603264763e-46
"TGFB1",0.176206049161614,2.01656636427928e-46,6.21238007684693e-45
"CD247",0.175618559750005,4.04198011913458e-46,1.23482492639561e-44
"ANXA6",0.175554786586171,4.35823792121086e-46,1.32043803464124e-44
"UBB",0.173541748344774,4.63024185155328e-45,1.3913497235897e-43
"NDUFA12",0.172371371492645,1.80535929860655e-44,5.33745741023516e-43
"PXN",0.170515469415088,1.53127402711364e-43,4.42019730976269e-42
"CD99",0.169044354581681,8.19488420902473e-43,2.32887174498331e-41
"HLA-DRB1",0.16816117655964,2.22694794714999e-42,6.18484179867565e-41
"ITGAL",0.168059135835408,2.49873023313046e-42,6.83607838407185e-41
"FBXW5",0.167774152410971,3.44523594357404e-42,9.35572960677218e-41
"SUB1",0.167188589502742,6.65387192777123e-42,1.79360988876539e-40
"S100A6",0.166969591535214,8.5057834212276e-42,2.27607314030806e-40
"PTPN4",0.166061838993394,2.34520095628715e-41,6.23007732300631e-40
"ARPC3",0.16601135032903,2.48087438300398e-41,6.5430830849587e-40
"CDC42SE1",0.165274319359123,5.62692878661231e-41,1.47345149512291e-39
"HLA-DPB1",0.165079293230803,6.9840569636904e-41,1.8158548105595e-39
"CEP78",0.164080223709976,2.10374201231287e-40,5.4312100120697e-39
"ADGRE5",0.163849236693198,2.71193673160344e-40,6.95241962101974e-39
"CD53",0.163759801578469,2.99183533459199e-40,7.61671412264877e-39
"CARD16",0.163116087148507,6.05696323314263e-40,1.52087857621239e-38
"CRIP1",0.16231893816426,1.44491060762895e-39,3.57908262673495e-38
"FCRL6",0.162055710299153,1.92353733798398e-39,4.70112525403285e-38
"PSMB9",0.16164689149183,2.99689330041322e-39,7.27590121808932e-38
"CAP1",0.161535490783261,3.38109795972976e-39,8.15467442129559e-38
"MBP",0.158873343129075,5.88509826245356e-38,1.39192066000998e-36
"APMAP",0.158295875288268,1.08655617260338e-37,2.55340700561794e-36
"BATF",0.156598345891137,6.50176912563804e-37,1.51818379710758e-35
"PPP2R5C",0.156588255963765,6.57088423531762e-37,1.52461149409332e-35
"ANXA1",0.155911469846862,1.33337180801473e-36,3.05508815511374e-35
"NDUFB2",0.155648907618418,1.75310721187876e-36,3.99185778804194e-35
"SYNE2",0.154879187707571,3.89986487238083e-36,8.77110713015221e-35
"GBP1",0.15395241623985,1.01571802782429e-35,2.2705013963438e-34
"PRR5",0.153612302321877,1.44108728253582e-35,3.20183392592504e-34
"NDUFB7",0.153573614422449,1.49950800545943e-35,3.31156406506883e-34
"DYNLL1",0.153494915781244,1.62570602580284e-35,3.568765443469e-34
"PPIB",0.152171461382711,6.28645950249659e-35,1.37179527000908e-33
"IFNG",0.15099842907552,2.06354006235149e-34,4.47629459679322e-33
"PPIA",0.150927271196778,2.21714408387974e-34,4.78120600676654e-33
"MYL12A",0.150810398620318,2.49444487043859e-34,5.34773970469466e-33
"ORAI1",0.150716592134111,2.74172143145089e-34,5.84369230680173e-33
"ISG15",0.149786220520391,6.9778620483534e-34,1.47866140284761e-32
"HLA-DPA1",0.14778101039332,5.12036033066704e-33,1.07264234127002e-31
"WDR1",0.147430449655057,7.23418503948504e-33,1.50684786106546e-31
"ATP1B3",0.147310330025422,8.14203785768385e-33,1.68636784103215e-31
"CDC42",0.147221210489147,8.88787999009558e-33,1.83050382267924e-31
"PIM1",0.147054897587802,1.04657624713991e-32,2.14343492849995e-31
"TSPAN32",0.146862344563661,1.26426488228495e-32,2.57488614358702e-31
"PRKCB",0.146542307695705,1.72979464484696e-32,3.50355092155191e-31
"SAMD3",0.146287701686327,2.21868478701541e-32,4.46906507098818e-31
"RAB29",0.146208904383618,2.39614045333489e-32,4.80013710487743e-31
"GSTP1",0.145190730594898,6.45113776494769e-32,1.28531907860317e-30
"MIDN",0.145080714905029,7.17673463788994e-32,1.42215725310835e-30
"RHOA",0.144887448666122,8.65284309074631e-32,1.70544746078903e-30
"HSP90AA1",0.143066900709359,4.97612694576734e-31,9.70344754424632e-30
"ARPC4",0.143022962979,5.18925595351083e-31,1.00125328029319e-29
"TRGC1",0.142836969403605,6.1964353855996e-31,1.18932628919414e-29
"PSMB10",0.142575161148207,7.95071233631299e-31,1.51808913671476e-29
"MIEN1",0.142408839942153,9.31275083088375e-31,1.76894013191813e-29
"PDIA3",0.142343225890602,9.91166385620322e-31,1.87299792251758e-29
"RGS19",0.141687847724888,1.84423034940372e-30,3.4319535334589e-29
"RPS6KA1",0.141660054441522,1.89331572684944e-30,3.50550275486366e-29
"S100A11",0.141649198853879,1.91283779092368e-30,3.52385092539006e-29
"SCP2",0.141515004769818,2.17131116054956e-30,3.98001335728734e-29
