9.296833143311925007e-02,7.525620612767363049e-01,1.210900000000000000e+04
9.389801474745043675e-02,7.497440341622708670e-01,1.194300000000000000e+04
9.482769806178162342e-02,7.463077706141839629e-01,1.178800000000000000e+04
9.575738137611281009e-02,7.418036388602814446e-01,1.165200000000000000e+04
9.668706469044399676e-02,7.378719040583991973e-01,1.150700000000000000e+04
9.761674800477518343e-02,7.358395094406212644e-01,1.133300000000000000e+04
9.854643131910637011e-02,7.332673887745054797e-01,1.117100000000000000e+04
9.947611463343755678e-02,7.308586225695076211e-01,1.100600000000000000e+04
1.004057979477687434e-01,7.292769159741457896e-01,1.083000000000000000e+04
1.013354812620999301e-01,7.299377823795180076e-01,1.062400000000000000e+04
1.022651645764311168e-01,7.278286970652901866e-01,1.046100000000000000e+04
1.031948478907623035e-01,7.256866990291261921e-01,1.030000000000000000e+04
1.041245312050934901e-01,7.231219199684604249e-01,1.014600000000000000e+04
1.050542145194246768e-01,7.196239256446131938e-01,1.000600000000000000e+04
1.059838978337558635e-01,7.179791709002235622e-01,9.842000000000000000e+03
1.069135811480870502e-01,7.160007227671657537e-01,9.685000000000000000e+03
1.078432644624182368e-01,7.140777707808564356e-01,9.528000000000000000e+03
1.087729477767494235e-01,7.127723438334222505e-01,9.364000000000000000e+03
1.097026310910806102e-01,7.115996522495110499e-01,9.202000000000000000e+03
1.106323144054117968e-01,7.100302929795467843e-01,9.045000000000000000e+03
1.115619977197429835e-01,7.081921304103427905e-01,8.895000000000000000e+03
1.124916810340741702e-01,7.072831463247080119e-01,8.734000000000000000e+03
1.134213643484053569e-01,7.047805445659762746e-01,8.594000000000000000e+03
1.143510476627365435e-01,7.026789729026149400e-01,8.450000000000000000e+03
1.152807309770677302e-01,7.008400144456481407e-01,8.307000000000000000e+03
1.162104142913989169e-01,6.992821958093370371e-01,8.161000000000000000e+03
1.171400976057301035e-01,6.974422693266832951e-01,8.020000000000000000e+03
1.180697809200612902e-01,6.946178408514952496e-01,7.892000000000000000e+03
1.189994642343924769e-01,6.920207394048691896e-01,7.762000000000000000e+03
1.199291475487236636e-01,6.930858459512836411e-01,7.595000000000000000e+03
1.208588308630548502e-01,6.916621965938044569e-01,7.457000000000000000e+03
1.217885141773860369e-01,6.910927242888402766e-01,7.312000000000000000e+03
1.227181974917172236e-01,6.888883785664579040e-01,7.185000000000000000e+03
1.236478808060484103e-01,6.879621115368241835e-01,7.047000000000000000e+03
1.245775641203795969e-01,6.902565779909870525e-01,6.879000000000000000e+03
1.255072474347107836e-01,6.905774543294221912e-01,6.733000000000000000e+03
1.264369307490419703e-01,6.906932645631067569e-01,6.592000000000000000e+03
1.273666140633731569e-01,6.911238759689922739e-01,6.450000000000000000e+03
1.282962973777043436e-01,6.911159328476401686e-01,6.313000000000000000e+03
1.292259806920355303e-01,6.905767862916262212e-01,6.186000000000000000e+03
1.301556640063667170e-01,6.894897757255936677e-01,6.063000000000000000e+03
1.310853473206979036e-01,6.921799729364006559e-01,5.912000000000000000e+03
1.320150306350290903e-01,6.917331145275522619e-01,5.789000000000000000e+03
1.329447139493602770e-01,6.918689971751411649e-01,5.664000000000000000e+03
1.338743972636914636e-01,6.931860423069969857e-01,5.531000000000000000e+03
1.348040805780226503e-01,6.942423176601258961e-01,5.402000000000000000e+03
1.357337638923538370e-01,6.966739460691225849e-01,5.266000000000000000e+03
1.366634472066850237e-01,6.981124513618677252e-01,5.140000000000000000e+03
1.375931305210162103e-01,6.986764881544893502e-01,5.023000000000000000e+03
1.385228138353473970e-01,7.009969362745097632e-01,4.896000000000000000e+03
1.394524971496785837e-01,7.026987018425460141e-01,4.776000000000000000e+03
1.403821804640097703e-01,7.038706563706564889e-01,4.662000000000000000e+03
1.413118637783409570e-01,7.048914524280378568e-01,4.551000000000000000e+03
1.422415470926721437e-01,7.036728741305811052e-01,4.457000000000000000e+03
1.431712304070033304e-01,7.053404646882908136e-01,4.346000000000000000e+03
1.441009137213345170e-01,7.092097041420117876e-01,4.225000000000000000e+03
1.450305970356657037e-01,7.100831716779825165e-01,4.124000000000000000e+03
1.459602803499968904e-01,7.105708964489694246e-01,4.027000000000000000e+03
1.468899636643280771e-01,7.106756481952211102e-01,3.934000000000000000e+03
1.478196469786592637e-01,7.114493357645220728e-01,3.839000000000000000e+03
1.487493302929904504e-01,7.094129220951874704e-01,3.761000000000000000e+03
1.496790136073216371e-01,7.113820960698690188e-01,3.664000000000000000e+03
1.506086969216528237e-01,7.110111731843575811e-01,3.580000000000000000e+03
1.515383802359840104e-01,7.107815270231626625e-01,3.497000000000000000e+03
1.524680635503151971e-01,7.113094958968347870e-01,3.412000000000000000e+03
1.533977468646463838e-01,7.137265060240963743e-01,3.320000000000000000e+03
1.543274301789775704e-01,7.163257974605140577e-01,3.229000000000000000e+03
1.552571134933087571e-01,7.190264331210191040e-01,3.139000000000000000e+03
1.561867968076399438e-01,7.197673962757269450e-01,3.061000000000000000e+03
1.571164801219711304e-01,7.181382765531061363e-01,2.994000000000000000e+03
1.580461634363023171e-01,7.203226913834535061e-01,2.912000000000000000e+03
1.589758467506335038e-01,7.228093893399224479e-01,2.833000000000000000e+03
1.599055300649646905e-01,7.256023965141612520e-01,2.754000000000000000e+03
1.608352133792958771e-01,7.316386491557222982e-01,2.664000000000000000e+03
1.617648966936270638e-01,7.331954510408634773e-01,2.594000000000000000e+03
1.626945800079582505e-01,7.365468625893565324e-01,2.518000000000000000e+03
1.636242633222894372e-01,7.374893964110929012e-01,2.452000000000000000e+03
1.645539466366206238e-01,7.424985263157893867e-01,2.375000000000000000e+03
1.654836299509518105e-01,7.429178910976663719e-01,2.313000000000000000e+03
