"gene","cor","pval","FDR"
"NKG7",0.687161640095281,0,0
"CCL5",0.668588102693671,0,0
"GZMA",0.6402697078573,0,0
"CST7",0.60372691142792,0,0
"GZMH",0.489163247433217,0,0
"PFN1",0.488242650094924,0,0
"B2M",0.486451439623539,0,0
"SH3BGRL3",0.473547668777251,0,0
"CD99",0.473352974465465,0,0
"CLIC1",0.46697009626451,0,0
"PRF1",0.449556270944742,0,0
"S100A4",0.445245622299851,0,0
"HLA-DRB1",0.443735180990834,0,0
"SRGN",0.440349559440413,0,0
"TMSB4X",0.437770812792274,0,0
"PLEK",0.432750449192293,0,0
"IL32",0.42667360871531,0,0
"ACTB",0.420013684344767,0,0
"MYL6",0.419225048358198,0,0
"CD74",0.410329628351836,0,0
"HLA-DPA1",0.410142409291924,0,0
"PTPRC",0.409157891123202,0,0
"HLA-DPB1",0.407882970986755,0,0
"ZEB2",0.406857344007927,0,0
"HLA-A",0.40390108674431,0,0
"GAPDH",0.397105796438228,0,0
"FLNA",0.395172143575176,0,0
"HLA-B",0.3941514451448,0,0
"C12orf75",0.391410135347634,0,0
"PYHIN1",0.389581789029528,0,0
"LCP1",0.387821123645056,0,0
"CTSC",0.386335953859561,0,0
"ARPC2",0.385758521790548,0,0
"HLA-C",0.382873632288135,0,0
"MYO1F",0.378435419696702,0,0
"APOBEC3G",0.37605153103088,0,0
"CYBA",0.371100771576107,0,0
"EFHD2",0.364585862090466,0,0
"CCL4",0.362188162729865,0,0
"KLRD1",0.361994146634132,0,0
"ITGB2",0.36017046511854,0,0
"CYTOR",0.360142645922256,0,0
"SYNE1",0.357477661299769,0,0
"CD81",0.355949972934174,0,0
"CD2",0.354297715279176,0,0
"HLA-DRA",0.345506508304104,0,0
"CFL1",0.340068096136754,0,0
"SUB1",0.336456510179223,0,0
"ITGAL",0.336141119599816,0,0
"FGFBP2",0.335097942800469,0,0
"AHNAK",0.332856507492987,0,0
"LGALS1",0.331529192006188,0,0
"ANXA2",0.331408340111226,0,0
"UBC",0.327934389259103,0,0
"S100A6",0.32678064809259,0,0
"HCST",0.326201735103018,0,0
"MSN",0.325910737842138,0,0
"CRIP1",0.325675266890372,0,0
"PSMB9",0.322638449287534,0,0
"GZMM",0.320766228388705,0,0
"GZMB",0.319708514984254,0,0
"PPP2R5C",0.31965618308977,0,0
"SH2D1A",0.319063438900277,0,0
"ACTN4",0.316804572031356,0,0
"CLEC2B",0.310813671779054,0,0
"DUSP2",0.306056798785084,0,0
"CD52",0.304189858465425,0,0
"CALM1",0.301579199614642,0,0
"DBI",0.300657103053561,0,0
"IDH2",0.296482154005678,0,0
"SAMD3",0.296231586302304,0,0
"FYN",0.295909671704049,0,0
"ABHD17A",0.29573188984955,0,0
"RNF213",0.294420493534902,0,0
"EMP3",0.291580048707744,0,0
"PPP1CA",0.291279542309631,0,0
"LYAR",0.290075437848823,0,0
"IFI16",0.289622258394515,0,0
"ANXA1",0.288073895135725,0,0
"ARPC5L",0.287268249278635,0,0
"HLA-DRB5",0.287004669589983,0,0
"TGFBR3",0.286236104256152,0,0
"MXD4",0.28557158217177,0,0
"PLAAT4",0.284871522090966,0,0
"GZMK",0.28352623558446,0,0
"SYNE2",0.28341414368986,0,0
"CMC1",0.281150848607815,0,0
"SLAMF7",0.279513893566843,0,0
"KLRG1",0.279216501144212,0,0
"IKZF3",0.278981765767938,0,0
"DOK2",0.277843799585151,0,0
"ARPC3",0.277153885300762,0,0
"TLN1",0.276309490569936,0,0
"LAG3",0.276219534190141,0,0
"MYL12B",0.275751058570925,0,0
"OPTN",0.275201539593176,0,0
"ARL4C",0.273273827932987,0,0
"TRGC2",0.272809794815642,0,0
"PTMS",0.272141115250851,0,0
"PSME2",0.272046892425545,0,0
"CX3CR1",0.271526889395592,0,0
"MYO1G",0.271470270159193,0,0
"COTL1",0.268290822766703,0,0
"PSME1",0.267834056690419,0,0
"ACTG1",0.267698014250917,0,0
"JPT1",0.267528957443677,0,0
"GBP5",0.266597208480498,0,0
"CD38",0.266537092242367,0,0
"SLC9A3R1",0.265956243987161,0,0
"RAB27A",0.264757659355011,0,0
"YWHAZ",0.264696475161961,0,0
"DYNLL1",0.263882075976292,0,0
"TIGIT",0.263757975498016,0,0
"ATP2B4",0.26334776490861,0,0
"HSP90AA1",0.262204058968974,0,0
"MIR4435-2HG",0.260973296653596,0,0
"CHST12",0.260666050512502,0,0
"ISG15",0.259647011275669,0,0
"ARPC1B",0.25926780182207,0,0
"GNG2",0.258339740538382,0,0
"ARAP2",0.257514289576674,0,0
"LSP1",0.256815346737344,0,0
"APOBEC3C",0.256717333803572,0,0
"CORO1A",0.255914282539173,0,0
"PSMB8",0.255520733135462,0,0
"OAZ1",0.254953708949073,0,0
"ATXN1",0.254821076298218,0,0
"CD3D",0.254625490584944,0,0
"CAP1",0.254387889998119,0,0
"LYST",0.254010340076202,0,0
"NEAT1",0.253459676951916,0,0
"PTP4A2",0.253223589729576,0,0
"MT1E",0.25299053631056,0,0
"POMP",0.252088316410359,0,0
"IQGAP1",0.251428071365927,0,0
"CD3G",0.25042261417301,0,0
"USP28",0.249134702069006,0,0
"PRDM1",0.248238583415222,0,0
"IL2RG",0.247758065115637,0,0
"ADGRG1",0.246201038127328,0,0
"ITGB1",0.246073856228062,0,0
"S100A11",0.245824909101388,0,0
"IRF1",0.245655759315684,0,0
"RUNX3",0.245450831201637,0,0
"PTPN22",0.244727543053766,0,0
"ANXA5",0.244662353000239,0,0
"GNLY",0.243898334131442,0,0
"LITAF",0.242866504047865,0,0
"ZBTB38",0.242645288296542,0,0
"LIME1",0.240363839954843,0,0
"LY6E",0.240360667027135,0,0
"TNFRSF1B",0.239414543906763,0,0
"RNF19A",0.237975718097456,0,0
"CLIC3",0.237786212195274,0,0
"C1orf21",0.236820870247877,0,0
"ARPC4",0.236081313101826,0,0
"FAM49B",0.235114106177066,0,0
"PPP1R18",0.235004174955192,0,0
"IFITM2",0.234905379390384,0,0
"HLA-DQB1",0.232936344165302,0,0
"MACF1",0.232285591437397,0,0
"GSTP1",0.2320340149735,0,0
"WIPF1",0.231387649697528,0,0
"DNAJC1",0.231377754035767,0,0
"IQGAP2",0.230853963491143,0,0
