"gene","cor","pval","FDR"
"HLA-DPA1",0.495659361745825,0,0
"HLA-DPB1",0.473371249056208,0,0
"HLA-DRB1",0.473228822804892,0,0
"CD74",0.466353125655993,0,0
"HLA-DRA",0.465599311641222,0,0
"YBX1",0.431874526332079,0,0
"RPL15",0.400453862413637,0,0
"RPS2",0.395026554724611,0,0
"RPL10",0.385030725875991,0,0
"FCER1G",0.375166326266143,0,0
"HLA-DMA",0.372305044207286,0,0
"IFI30",0.371776019598862,0,0
"HLA-DQA1",0.365766713701455,0,0
"NPC2",0.36361169188476,0,0
"FTL",0.362571707437431,0,0
"FCGR3A",0.361483622830518,0,0
"RPS5",0.348276585282454,0,0
"RPL10A",0.345641762639602,0,0
"RPS19",0.340856929996658,0,0
"HLA-DQB1",0.338437636586093,0,0
"RPS27",0.336257413943504,0,0
"CSF1R",0.336008045904661,0,0
"RPL36A",0.33439780916993,0,0
"RPS18",0.334061329337186,0,0
"PPIA",0.333262478560138,0,0
"HLA-DRB5",0.332966634504523,0,0
"B2M",0.331560221169947,0,0
"CST3",0.33152144868809,0,0
"RPL23A",0.329909577476989,0,0
"RPL3",0.32698315831418,0,0
"HSPA8",0.325466392244913,0,0
"ABI3",0.324602354117565,0,0
"FTH1",0.324534167457995,0,0
"RPL18A",0.320739576508124,0,0
"LIPA",0.320214659542057,0,0
"PSME2",0.318341399869923,0,0
"RPS4X",0.316954040321369,0,0
"RPL35",0.315095213411911,0,0
"CD63",0.314167412726456,0,0
"VAMP8",0.307744118784391,0,0
"RPS29",0.305102767012819,0,0
"RPS23",0.301678545240411,0,0
"CSTB",0.300752426252674,0,0
"RPL7A",0.299549610945696,0,0
"FABP5",0.299216944134456,0,0
"NME2",0.298319371817467,0,0
"BTF3",0.298101836727811,0,0
"RPL41",0.297913607082376,0,0
"CALR",0.295100490799812,0,0
"RPL27A",0.294520606435086,0,0
"RHOC",0.292576996008096,0,0
"RPL26",0.292207823341364,0,0
"PRDX1",0.290224985267548,0,0
"PRELID1",0.289242568886216,0,0
"UCP2",0.286554533196822,0,0
"EEF1B2",0.286283466979672,0,0
"RPLP0",0.285969610745431,0,0
"RPL14",0.284635816468481,0,0
"CD81",0.282874774562941,0,0
"HSP90AB1",0.282593373839058,0,0
