"gene","cor","pval","FDR"
"HLA-DPA1",0.419749924770967,0,0
"CD74",0.414364741388644,0,0
"HLA-DRB1",0.409651714121487,0,0
"HLA-DPB1",0.397757837300101,0,0
"HLA-DRA",0.397334526203715,0,0
"C1QA",0.365339186001036,0,0
"HLA-DQA1",0.349274594669584,0,0
"MT-ND6",0.323867987780012,0,0
"HLA-DMA",0.322024406381582,0,0
"CSF1R",0.318734819266695,0,0
"FXYD2",0.315518653490027,0,0
"MAF",0.314640805106947,0,0
"MS4A4A",0.30657292273973,0,0
"NPC2",0.306242604015298,0,0
"DAB2",0.306109464853778,0,0
"CD81",0.303384573103637,0,0
"RNASE1",0.292469712869374,0,0
"HLA-DRB5",0.291232631834359,0,0
"FOLR2",0.290239282056322,0,0
"MS4A7",0.287763072343295,0,0
"HLA-DQB1",0.284900555808799,0,0
"MT-ATP8",0.28462190777074,0,0
"MSR1",0.28364070253883,0,0
"CD63",0.279929201333252,0,0
"FCER1G",0.27964765648988,0,0
"CST3",0.276589589477983,0,0
"B2M",0.269649326848407,0,0
"FCGR3A",0.267417908755067,0,0
"RPS27",0.266296110758273,0,0
"YBX1",0.264674353996744,0,0
"RPL15",0.259196079396329,0,0
"RPS5",0.250376383978145,0,0
"HSPA8",0.249550991215815,0,0
"FCGRT",0.249534105954786,0,0
"VSIG4",0.247100292317104,0,0
"HSPB1",0.244393136360912,0,0
"RPL10",0.239386845894065,0,0
"CTSL",0.238166034593115,0,0
"LIPA",0.235123308360965,0,0
"RPL35",0.234882359304068,0,0
"RPS2",0.234138748376163,0,0
"MT-ND5",0.230835306850918,0,0
"CTSC",0.228772046713773,0,0
"FTL",0.226705221709242,0,0
"PTMS",0.225604694256818,0,0
"RPL3",0.224268856161182,0,0
"PPIA",0.223717729288133,0,0
"DYNLL1",0.217805387908833,0,0
"RPL36A",0.217449282118149,0,0
"PEBP1",0.21738259873184,0,0
"RPL10A",0.216424079375026,0,0
"RPS29",0.21536886426546,0,0
"PRDX1",0.214716030549335,0,0
"ITM2B",0.214550422844245,0,0
"HSPE1",0.214214736618682,0,0
"FABP5",0.213414500227145,0,0
"VAMP8",0.212933547218543,0,0
"CALR",0.212107319589618,0,0
"TUBA1B",0.210627139927315,0,0
"RPL23A",0.210614833557917,0,0
"HLA-DMB",0.209832422237312,0,0
"UBB",0.205696973876169,0,0
"RHOC",0.205207651747115,0,0
"LPAR6",0.204575441550548,0,0
"ABI3",0.202042594727661,0,0
"RPS4X",0.20162034044216,0,0
"EEF1B2",0.196078872986776,0,0
"RPL37A",0.19586553500384,1.97626258336499e-323,1.29445199210407e-321
"CPVL",0.195447857355314,3.75489890839347e-322,2.43475550270566e-320
"BTF3",0.194604990826856,2.36380767596286e-319,1.51756462678129e-317
"SLC1A3",0.192517217314669,1.86996876817047e-312,1.18863361303508e-310
"STAB1",0.19211237198403,3.98308094842777e-311,2.5069980087163e-309
"MARCKS",0.191691262368386,9.52314630578937e-310,5.93578633817163e-308
"RPL38",0.190152049500358,9.77148836180623e-305,5.97456716979009e-303
"RPL27A",0.189714260320188,2.55468591985383e-303,1.54727203825109e-301
"MT-ND4L",0.189023094564749,4.34415068781504e-301,2.60649041268902e-299
"TYROBP",0.188270925255734,1.13612229977791e-298,6.75361589312421e-297
"RPS19",0.188059238632572,5.41921036432239e-298,3.19186518705961e-296
"LAIR1",0.187351611809202,9.91122903800038e-296,5.78455367490568e-294
"GNAS",0.18684602505871,4.04415484417572e-294,2.33905172068541e-292
"NDUFA4",0.186764967981567,7.32194031796329e-294,4.19704078940396e-292
"JUN",0.186539357022922,3.81540929089121e-293,2.16769271217005e-291
"RGS10",0.186263769134154,2.85763735435537e-292,1.60930103640013e-290
"MTSS1",0.185321598584097,2.72365687466383e-289,1.50740320132257e-287
"SERPING1",0.18467332677497,2.98954861376518e-287,1.64041898293782e-285
"RPS18",0.184580381554048,5.85499650751818e-287,3.18551504900565e-285
"GSN",0.184501520199525,1.03535684938413e-286,5.58570670003873e-285
"CD4",0.183621915690599,5.87087224403583e-284,3.14091665055917e-282
"HSP90AB1",0.183538923516377,1.06606779523181e-283,5.65632664908119e-282
"SLC25A5",0.182588767777595,9.66133073628912e-281,5.04274335991676e-279
"DNPH1",0.181937981056663,1.00249873443524e-278,5.19035635086635e-277
"PLD3",0.181780220392801,3.0806891033981e-278,1.58224192350526e-276
"RPS27L",0.180941048703908,1.18727694231668e-275,6.04945870608974e-274
"CTSB",0.180738978991935,4.95819118352588e-275,2.50642420458553e-273
"CSTB",0.179764297130523,4.7778002699732e-272,2.35949828717138e-270
"RPL36",0.179370848950693,7.56600399007186e-271,3.70791951269171e-269
"HSP90AA1",0.179320146761693,1.07958262154697e-270,5.25069729570574e-269
"GIMAP5",0.178524440560238,2.81911688085237e-268,1.36080679511821e-266
"ADAP2",0.177796824966636,4.46830650077858e-266,2.14078565186556e-264
"IGFBP7",0.176111538716305,5.11819326897335e-261,2.43398524346733e-259
"PID1",0.17532523293926,1.12713400993786e-258,5.28189806116863e-257
"SLC40A1",0.174796539340971,4.17831500003047e-257,1.943824804362e-255
"GPX4",0.174538165495672,2.43197104812843e-256,1.1232556927327e-254
"NME2",0.174377193162441,7.27672169136438e-256,3.33689666132567e-254
"ATP5MD",0.173071799556366,5.06566463173235e-252,2.30649410891643e-250
"ATP5MC3",0.173018855221517,7.24174492189284e-252,3.27408467595437e-250
"RNASET2",0.172658345661039,8.22890649720742e-251,3.69437620364137e-249
"RPS23",0.172069361454714,4.31270632123392e-249,1.92274823488345e-247
"HCST",0.171942328743939,1.01106144626171e-248,4.4765617137932e-247
"ZNF706",0.171846022894763,1.92801087701521e-248,8.47796563728606e-247
"RPSA",0.171087829830726,3.06399443760274e-246,1.33815267274895e-244
"RPS10",0.170677408830268,4.71541804044854e-245,2.04547187970808e-243
"RPL18A",0.168237971217504,4.65485661983981e-238,2.00564963083031e-236
"NPM1",0.167663165838735,1.99759530937117e-236,8.49308734182972e-235
"UCP2",0.1668258251364,4.65825497243386e-234,1.96749979756746e-232
"POMP",0.165875612147261,2.18752113405052e-231,9.17901024876101e-230
"FRMD4B",0.16529132670046,9.43638737592006e-230,3.93387058139005e-228
"EVL",0.164778735738618,2.53540582129865e-228,1.05014873372499e-226
"NDUFB2",0.163971730688145,4.41281902552533e-226,1.7930568445489e-224
"LILRB4",0.163575643087924,5.4982381964278e-225,2.22004334723688e-223
"CHCHD10",0.162753400413592,1.0127310260055e-222,4.06358324184706e-221
