name,pValue
None,0.35449645503544963
SiteFirstBiopsy,0.7109228907710923
SiteFBChron,0.8024819751802482
SiteFBChron_ISN_V,0.6105938940610594
SiteFBChron_ISN_IV,0.32008679913200866
SiteFBChron_ISN_IV_V,0.5603743962560375
SiteFBChron_Pred,0.9145008549914501
SiteFBChron_Resp,0.8902410975890241
