name,pValue
None,0.3735662643373566
SiteFirstBiopsy,0.42086579134208657
SiteFBChron,0.34805651943480564
SiteFBChron_ISN_V,0.8397316026839732
SiteFBChron_ISN_IV,0.8188618113818862
SiteFBChron_ISN_IV_V,0.38507614923850764
SiteFBChron_Pred,0.2064579354206458
SiteFBChron_Resp,0.7154528454715453
