name,pValue
None,0.0004899951000489995
SiteFirstBiopsy,1.999980000199998e-05
SiteFBChron,3.999960000399996e-05
SiteFBChron_ISN_V,6.999930000699993e-05
SiteFBChron_ISN_IV,0.0015299847001529984
SiteFBChron_ISN_IV_V,0.00014999850001499985
SiteFBChron_Pred,0.00014999850001499985
SiteFBChron_Resp,0.000989990100098999
