name,pValue
None,0.26247737522624776
SiteFirstBiopsy,0.35640643593564064
SiteFBChron,0.35487645123548767
SiteFBChron_ISN_V,0.3089669103308967
SiteFBChron_ISN_IV,0.37612623873761264
SiteFBChron_ISN_IV_V,0.3340866591334087
SiteFBChron_Pred,0.6954330456695433
SiteFBChron_Resp,0.8021619783802162
