"UMAP_1","UMAP_2"
-5.07819894961732,0.324473443001073
-5.98953680209535,1.49281651017026
-4.6329665582599,-1.72033363345309
-5.81033806018251,0.235023500889104
9.33870406933409,-1.39342993262454
9.10645480938536,-1.38082295420809
-3.23860720805544,0.403771879642766
-7.30918745211977,1.31259173390226
-5.83293775729555,3.02087134358243
-6.466043988985,-1.8783860779111
-5.72041896991151,-1.55699819091006
9.23560520001036,-0.775254187614161
-5.70224813632387,-1.40499597552462
-5.49249509982484,-1.94099062445803
-4.13570408038515,2.31869524952726
-5.56813434771913,1.54647141930417
-4.94429639987367,-0.609901247054774
-6.59030155352968,-2.12758546832247
-6.46382669619936,-1.72803252700015
-6.73232654742616,1.34596938130216
-6.78693966082948,-1.40666490557833
-6.461818258089,2.55068940159635
-5.50071338824648,-2.64115673068209
-4.36915258578676,1.21105236050443
-7.03904442004579,2.2882890128787
-3.63105158023256,0.0113597535784655
-4.36148552112001,2.45797938343839
-6.72867826632875,-1.85869043830081
-3.20389084033388,2.47532290455655
-5.75723270587343,-2.54830175402804
-6.58260730914491,-0.680752215415675
-5.99004606418031,-1.14649277690097
8.89635558910948,-1.89097016814395
-6.4403658311786,1.77133959767179
-4.87557892016786,-1.25313371184512
-4.08966497592348,1.57371765610532
8.61199756451231,-2.42072134974642
-5.91123584918398,-0.657734212905604
-6.67553762606996,-2.41144925120516
-5.36820701770204,-1.36301070216342
-5.3572793405475,-0.658984509736735
-5.53763250522035,-1.1903424239461
-5.39100746325868,-1.85212141040011
-5.95704464129823,-1.07193302872821
-2.6229477327289,1.56811100479917
8.61034818478209,-2.6222494221036
-4.87420705966371,0.507824304073613
-5.91899542025941,-1.69591408732577
-6.96345380954164,2.21534055706815
-5.38010458163637,1.84462636944608
-6.9459867875995,3.02847928044156
-6.05534557513612,0.888947191208165
-6.58705810717958,-2.30105954173251
-6.38205913714784,2.12256664273099
8.29343505688292,-2.90346318247958
-6.66961864642519,1.26781291004972
-6.82360796145815,-1.60301154616519
8.23250194378478,1.25913769242124
-4.64946130923647,-1.46947830680056
10.0430631238995,0.359778525799077
-4.79462484530824,-1.70556837084933
-6.14058832339662,-2.51590734484835
-6.48886875323671,2.67996520039396
-6.55211643390077,-0.693602708608348
-7.18755249194521,2.22100347515897
-7.12155870608705,1.86988848683194
-7.16003612689394,2.22178882595853
-6.0669904153766,2.81574887272672
-5.64440635852235,2.1545798206027
-6.16685728244203,-1.4509198046033
-6.05997804812807,-0.73282837632342
-5.37749723605531,1.77090424534635
7.38626190014464,-3.55422121050997
11.3110513288556,-1.92738240721865
-6.41346029452699,-0.535141584903438
-6.34805969409364,-1.63610774043246
11.3001298505841,-0.92452805998965
-7.34046224765199,2.35864585873441
-6.97510627917665,-0.497507525116641
8.15393110104186,-3.0770149803464
7.97957988567931,-3.30002933505221
-5.24842027835268,0.385431470840734
6.7534236509381,-3.08623963359042
-6.28538231067079,-2.34578877452059
-7.3878117006244,2.2981914901431
-5.74241403750795,1.13537544247464
-2.52201632670778,2.29681629177884
-4.4814191263141,-1.68751996520205
-5.9205437105121,2.12473339077787
-5.39711288623231,1.10716730591611
-5.93234304599184,2.32405537602262
-2.86981848887819,1.69252890583829
-6.15577654055971,-2.39796691897555
-6.90220359973329,1.4304392957385
-5.94436077289003,-1.71336143973513
-2.60357574633974,2.1349834823306
-5.13245681933778,-0.886944410831172
-5.95932726077455,2.42449277874784
-4.4904466073932,-1.95235091212435
-6.82379488162416,0.87150317665891
-4.07206300906557,1.66320377823667
-5.66807417086977,0.198695661991399
-5.93707422427553,-1.70304387572451
7.11605449505431,-1.93308704856082
8.97705264874083,-1.26950484278842
-5.85260442904848,2.93247050282316
-6.56476215533632,-2.29063206675692
-5.75751737765688,-0.752475795776088
9.70038028545958,0.407253446548741
-6.28381065539735,2.65337366101102
-6.57151560000795,1.7050370597537
7.45947929211241,-0.305044700831611
-5.8185100953998,-1.74526113036318
10.1075973112164,0.60908770796613
-6.84037260226625,1.76581615444974
9.68267246075255,-1.20615106585665
-6.26821092776674,-2.51372200015231
-3.86867956332582,1.6193676614459
-5.14172319583315,-2.3171330070798
-5.24969915561098,1.96258324620084
8.85676761456114,-2.16298764708682
8.7486342985211,-1.29019504550143
-3.64924863986391,0.346062364548009
-6.52297310046571,2.00983375546293
-7.00815490893739,2.43481487271146
-3.8861780565204,0.677336218326848
-6.87108377627748,-1.72789054873629
-6.08870701007265,2.01583403584317
-6.53067259005922,3.31778139111356
-6.09163622073549,1.50714868542508
6.90490051098448,-2.97274142268344
-4.95053581408876,-1.28930800917788
-5.83637813739198,-1.62664824488803
-6.15181307010072,2.15100974079923
-6.76648954562563,0.0273866676981859
-5.91732029132265,-2.00469642642184
-6.0960054796161,2.22665304180936
-6.59891132525819,-1.69084924224063
-5.2915530603351,-2.21312540534182
10.3055533964215,1.03505748745755
-5.93805126361269,-2.81838470462008
-6.53836254290956,-2.04941981795474
-6.26162819079774,2.39720267292814
-4.28929666690248,1.00959295269803
-5.29928878955263,-2.04750209811373
8.8682107526837,0.140272142856877
-5.70031599215883,0.56194621559934
-5.44175867251772,-0.0295644527976103
-5.94279054812807,-2.18985324862643
-4.22573045901674,0.281877818077367
-6.93419174365419,-1.34307211402102
11.3306607801495,-1.11833244326754
-5.99572948626894,-1.00511419537707
-5.12893680743593,1.19530266758756
-6.26550726107973,0.77127820488767
-6.35608152560609,-2.27149086955233
-2.19633940867799,1.66425329682187
-2.95349625758546,1.61150402066068
-6.18660072497743,-1.77575438979312
-6.83846525363344,2.74174541470365
8.18988700695616,1.56588191029386
-5.00077394656557,-0.74190351131602
8.78070636578185,-0.982074139148433
-5.44361547641176,1.97168439862088
-3.97432092837709,1.64770239826993
-2.97024826220888,1.83349889752225
-5.96001342944521,-1.62753575804873
-6.06330446414369,0.170605214803975
10.1182384092389,1.36347013947324
-6.0550651948871,-1.55025130274935
7.746771295744,-2.71815615657016
-2.79739216975587,1.37631148335294
9.21998020001036,-0.606683132678706
6.67497249432188,-3.27374797824069
8.02010293789488,-3.26290112498446
7.31898542233092,-2.85842638972445
6.87211032696349,-3.53226810458346
9.07083125897032,-2.14637821677371
-5.63217977694887,-2.74607831004306
-6.90451864413637,2.3418836021121
-6.12200121096986,1.6017848872836
-4.25555042437929,2.06019252774076
-5.46443990878481,-0.0246227807108946
-5.89277080706972,2.21566981312589
-7.42185024432558,2.46040791508512
7.89116092510802,-3.12142783168002
7.69041200466734,1.59033602711515
8.09914489575011,1.0801032209094
7.54021259136778,0.216319444149297
10.0046557981549,1.57731288906888
6.84411903210265,-2.16004663470431
-6.99038891009706,2.01210922238187
8.42067762203795,0.377210977047246
10.5544118482648,1.47660726544217
-5.64297870807069,-2.66815668109103
-4.83734850100893,-2.17528408530398
-2.83214596919435,2.03848713871793
6.91390319653136,-2.97404175761386
-6.92561868838686,2.83145779606656
7.24158902950865,-2.77822071078463
-5.94200805835146,-2.59654980662509
10.1983689863263,1.51634413239316
8.00133653469664,1.88946026799039
-3.2580624025287,2.4557957076724
-6.23954681567567,-2.41126256945773
-4.79546741656679,0.961632552116674
-3.1999774377765,0.798849167793553
-1.89762930087465,1.98415464398221
-5.43966154269594,1.14662403103666
8.49877210445982,0.303051712482732
-5.07536224536317,-1.43041461470767
8.60643287487608,0.971022667854589
6.49217649288756,-3.22214823725863
-6.22003368548769,1.88698667523221
-6.77886013202089,2.26904791828946
-5.59536985568422,3.08914846417264
-3.26576809100526,1.34637743470029
-5.20472530536073,2.18867177006559
6.62636800594908,-2.99506670001193
-7.51032642535585,2.23417014118985
-6.89202980212587,2.96575969693021
-5.51054100207704,2.61223834988431
-1.9071696203174,1.74500102040128
7.4610685903607,-3.36685377123995
11.3104228574811,-0.742848066121776
6.95103116818053,-2.96144538882418
11.8738927442608,-1.46444648268862
-3.54535249881166,-0.141334739953715
7.00111051388365,-2.93547373774691
10.1049909193097,1.22310978409604
7.16179223843199,-3.42600470545932
7.90536447353941,1.2652085447009
-4.73681692294496,-1.7096917009656
6.93034787960631,-2.70804983142062
7.89166017361266,-2.97212034228488
-7.55327228717226,1.54669159886197
-3.3539891641559,1.94687217709379
-6.1398344438495,-2.6883259392087
8.09030958004576,-2.53066211703463
8.09332366772276,2.03949874874906
8.85809703655821,-0.0269081420008726
