"gene","cor","pval","FDR"
"MIR1302-2HG",NA,NA,NA
"FAM138A",NA,NA,NA
"OR4F5",NA,NA,NA
"AL627309.1",NA,NA,NA
"AL627309.3",NA,NA,NA
"AL627309.2",NA,NA,NA
"AL627309.5",NA,NA,NA
"AL627309.4",NA,NA,NA
"AP006222.2",NA,NA,NA
"AL732372.1",NA,NA,NA
"OR4F29",NA,NA,NA
"AC114498.1",NA,NA,NA
"OR4F16",NA,NA,NA
"AL669831.2",NA,NA,NA
"LINC01409",NA,NA,NA
"FAM87B",NA,NA,NA
"LINC01128",NA,NA,NA
"LINC00115",NA,NA,NA
"FAM41C",NA,NA,NA
"AL645608.6",NA,NA,NA
"AL645608.2",NA,NA,NA
"AL645608.4",NA,NA,NA
"LINC02593",NA,NA,NA
"SAMD11",NA,NA,NA
"NOC2L",NA,NA,NA
"KLHL17",NA,NA,NA
"PLEKHN1",NA,NA,NA
"PERM1",NA,NA,NA
"AL645608.7",NA,NA,NA
"HES4",NA,NA,NA
"ISG15",NA,NA,NA
"AL645608.1",NA,NA,NA
"AGRN",NA,NA,NA
"AL645608.5",NA,NA,NA
"AL645608.8",NA,NA,NA
"RNF223",NA,NA,NA
"C1orf159",NA,NA,NA
"AL390719.3",NA,NA,NA
"LINC01342",NA,NA,NA
"AL390719.2",NA,NA,NA
"TTLL10-AS1",NA,NA,NA
"TTLL10",NA,NA,NA
"TNFRSF18",NA,NA,NA
"TNFRSF4",NA,NA,NA
"SDF4",NA,NA,NA
"B3GALT6",NA,NA,NA
"C1QTNF12",NA,NA,NA
"AL162741.1",NA,NA,NA
"UBE2J2",NA,NA,NA
"LINC01786",NA,NA,NA
"SCNN1D",NA,NA,NA
"ACAP3",NA,NA,NA
"PUSL1",NA,NA,NA
"INTS11",NA,NA,NA
"AL139287.1",NA,NA,NA
"CPTP",NA,NA,NA
"TAS1R3",NA,NA,NA
"DVL1",NA,NA,NA
"MXRA8",NA,NA,NA
"AURKAIP1",NA,NA,NA
"CCNL2",NA,NA,NA
"MRPL20-AS1",NA,NA,NA
"MRPL20",NA,NA,NA
"AL391244.2",NA,NA,NA
"ANKRD65",NA,NA,NA
"AL391244.1",NA,NA,NA
"TMEM88B",NA,NA,NA
"LINC01770",NA,NA,NA
"VWA1",NA,NA,NA
"ATAD3C",NA,NA,NA
"ATAD3B",NA,NA,NA
"ATAD3A",NA,NA,NA
"TMEM240",NA,NA,NA
"SSU72",NA,NA,NA
"AL645728.1",NA,NA,NA
"FNDC10",NA,NA,NA
"AL691432.4",NA,NA,NA
"AL691432.2",NA,NA,NA
"MIB2",NA,NA,NA
"MMP23B",NA,NA,NA
"CDK11B",NA,NA,NA
"FO704657.1",NA,NA,NA
"SLC35E2B",NA,NA,NA
"CDK11A",NA,NA,NA
"SLC35E2A",NA,NA,NA
"NADK",NA,NA,NA
"GNB1",NA,NA,NA
"AL109917.1",NA,NA,NA
"CALML6",NA,NA,NA
"TMEM52",NA,NA,NA
"CFAP74",NA,NA,NA
"AL391845.2",NA,NA,NA
"GABRD",NA,NA,NA
"AL391845.1",NA,NA,NA
"PRKCZ",NA,NA,NA
"AL590822.2",NA,NA,NA
"PRKCZ-AS1",NA,NA,NA
"FAAP20",NA,NA,NA
"AL590822.1",NA,NA,NA
"SKI",NA,NA,NA
"AL590822.3",NA,NA,NA
"MORN1",NA,NA,NA
"AL589739.1",NA,NA,NA
"AL513477.2",NA,NA,NA
"RER1",NA,NA,NA
"PEX10",NA,NA,NA
"PLCH2",NA,NA,NA
"AL139246.1",NA,NA,NA
"AL139246.4",NA,NA,NA
"PANK4",NA,NA,NA
"HES5",NA,NA,NA
"AL139246.5",NA,NA,NA
"TNFRSF14-AS1",NA,NA,NA
"TNFRSF14",NA,NA,NA
"AL139246.3",NA,NA,NA
"PRXL2B",NA,NA,NA
"MMEL1",NA,NA,NA
"AL831784.1",NA,NA,NA
"TTC34",NA,NA,NA
"AC242022.2",NA,NA,NA
"AC242022.1",NA,NA,NA
"AL592464.2",NA,NA,NA
"AL592464.3",NA,NA,NA
"AL592464.1",NA,NA,NA
"AL589702.1",NA,NA,NA
"ACTRT2",NA,NA,NA
"PRDM16-DT",NA,NA,NA
"PRDM16",NA,NA,NA
"AL008733.1",NA,NA,NA
"AL590438.1",NA,NA,NA
"AL354743.2",NA,NA,NA
"AL354743.1",NA,NA,NA
"ARHGEF16",NA,NA,NA
"AL512413.1",NA,NA,NA
"MEGF6",NA,NA,NA
"AL513320.1",NA,NA,NA
"TPRG1L",NA,NA,NA
"WRAP73",NA,NA,NA
"TP73",NA,NA,NA
"AL136528.1",NA,NA,NA
"AL136528.2",NA,NA,NA
"CCDC27",NA,NA,NA
"SMIM1",NA,NA,NA
"LRRC47",NA,NA,NA
"AL365330.1",NA,NA,NA
"CEP104",NA,NA,NA
"DFFB",NA,NA,NA
"C1orf174",NA,NA,NA
"LINC01134",NA,NA,NA
"LINC01346",NA,NA,NA
"LINC01345",NA,NA,NA
"LINC02780",NA,NA,NA
"AL805961.1",NA,NA,NA
"LINC01777",NA,NA,NA
"AL355602.1",NA,NA,NA
"Z98747.1",NA,NA,NA
"LINC01646",NA,NA,NA
"AJAP1",NA,NA,NA
"Z98886.1",NA,NA,NA
"BX005132.1",NA,NA,NA
"LINC02781",NA,NA,NA
"LINC02782",NA,NA,NA
"AL139823.1",NA,NA,NA
"Z98259.3",NA,NA,NA
"Z98259.2",NA,NA,NA
"Z98259.1",NA,NA,NA
"AL365255.1",NA,NA,NA
"NPHP4",NA,NA,NA
"KCNAB2",NA,NA,NA
"CHD5",NA,NA,NA
"RPL22",NA,NA,NA
"AL031847.1",NA,NA,NA
"RNF207",NA,NA,NA
