"gene","cor","pval","FDR"
"NKG7",0.835138306337824,0,0
"GZMH",0.715063180880328,0,0
"CCL5",0.705564413204444,0,0
"CST7",0.70209166532767,0,0
"GZMA",0.648812115928237,0,0
"B2M",0.647327553551371,0,0
"FGFBP2",0.609027927129797,0,0
"PRF1",0.588119279865237,0,0
"GZMB",0.578817959846882,0,0
"S100A4",0.576518122767415,0,0
"EFHD2",0.558849668071539,0,0
"SH3BGRL3",0.557684876813328,0,0
"KLRD1",0.544893546675997,0,0
"GNLY",0.520825529646274,0,0
"ZEB2",0.520483732907729,0,0
"HLA-C",0.519619448076144,0,0
"HLA-B",0.500633399996894,0,0
"PLEK",0.498892434930599,0,0
"CD99",0.484998859442765,0,0
"CYBA",0.448605278074334,0,0
"CX3CR1",0.44768081106882,0,0
"PFN1",0.44614395237734,0,0
"HLA-A",0.440557587689291,0,0
"SRGN",0.44025960599266,0,0
"FLNA",0.436925812618443,0,0
"ADGRG1",0.436465412779047,0,0
"CLIC1",0.433234702606158,0,0
"CCL4",0.419071011567465,0,0
"C12orf75",0.415358677872771,0,0
"LGALS1",0.411276707281521,0,0
"HLA-DPB1",0.407542046540558,0,0
"ITGB2",0.40123681593483,0,0
"S100A6",0.400921188113383,0,0
"CD52",0.399305563616866,0,0
"MYL6",0.398697408920161,0,0
"CTSC",0.394107340561501,0,0
"IL32",0.392099468766687,0,0
"MYO1F",0.385388948630868,0,0
"EMP3",0.385286939617046,0,0
"HCST",0.383483096767617,0,0
"ARPC2",0.379213695963105,0,0
"GZMM",0.376395967619056,0,0
"ABHD17A",0.374710170537953,0,0
"HLA-DPA1",0.374260980825369,0,0
"CTSW",0.369261347720922,0,0
"PTPRC",0.367035276704441,0,0
"CRIP1",0.364152753166631,0,0
"ANXA1",0.362264277466749,0,0
"TMSB4X",0.360186231516485,0,0
"ITGB1",0.359739950878603,0,0
"FCGR3A",0.358935760794267,0,0
"PRSS23",0.355948322608808,0,0
"HLA-DRB1",0.355656451892127,0,0
"ACTB",0.353951408278167,0,0
"PYHIN1",0.353748525660558,0,0
"C1orf21",0.348525314932893,0,0
"SYNE1",0.346478253906336,0,0
