"gene","cor","pval","FDR"
"S100A4",0.588905969377741,0,0
"B2M",0.505215675591796,0,0
"SH3BGRL3",0.438757413744283,0,0
"IL32",0.420370330416519,0,0
"CLIC1",0.408713354543019,0,0
"S100A11",0.407984353044122,0,0
"CRIP1",0.391171620416403,0,0
"LGALS1",0.368022828064555,0,0
"HLA-A",0.367172766144552,0,0
"ACTB",0.364296005395076,0,0
"CD2",0.357340643816516,0,0
"ANXA2",0.35313228250032,0,0
"S100A10",0.350568264730208,0,0
"MAF",0.344810244548144,0,0
"S100A6",0.341363684547546,0,0
"CD52",0.334960664043155,0,0
"GAPDH",0.33259607068427,0,0
"TMSB4X",0.330388395247466,0,0
"CYTOR",0.325021920090658,0,0
"SRGN",0.324638496587686,0,0
"MYL6",0.322030743003146,0,0
"ITGB1",0.320793562017737,0,0
"PFN1",0.314353898869152,0,0
"AHNAK",0.312783394829908,0,0
"CKLF",0.306195994893954,0,0
"HLA-B",0.303978867002552,0,0
"CD99",0.289602408606261,0,0
"CYBA",0.286787717437983,0,0
"CTSC",0.277538174542025,0,0
"TNFRSF4",0.277089574057294,0,0
"ALOX5AP",0.274266635925311,0,0
"GZMA",0.27168532320384,0,0
"EMP3",0.271508101415667,0,0
"ACTN4",0.26443729621427,1.97626258336499e-323,9.48606040015193e-322
"TYMP",0.263267724966659,1.64622673194303e-320,7.81646436316061e-319
"MYO1F",0.262365009584782,2.98733828364035e-318,1.40516577929682e-316
"KLRB1",0.261482958013107,4.7185674289403e-316,2.19893980292918e-314
"CST7",0.261027424879769,6.39606071990919e-315,2.92648850939747e-313
"TNFRSF18",0.260684720233729,4.53024141489082e-314,2.05411757127401e-312
"ANXA1",0.260471820452951,1.52635747098593e-313,6.85906888524178e-312
"COTL1",0.257275303568315,1.1091168458405e-305,4.77109836334636e-304
"CXCR3",0.254342626707249,1.44589463648359e-298,6.06432308785157e-297
"TXN",0.253612934738372,8.24286259103679e-297,3.40051864104001e-295
"HLA-DRB1",0.251364579794258,1.95233512728543e-291,7.92427636744158e-290
"JPT1",0.251296241830129,2.83831040323593e-291,1.14281730075891e-289
"DYNLL1",0.250686701401461,7.94901319266687e-290,3.17518915862638e-288
"LINC00892",0.248765624125766,2.72630081967302e-285,1.03950545647078e-283
"UBC",0.248484567456999,1.24675654055098e-284,4.71798922450608e-283
"NIBAN1",0.244044816283762,2.5894421332669e-274,9.51289215819878e-273
"JUND",0.242800842474874,1.84712910563283e-271,6.68820200622304e-270
"APOBEC3G",0.24124040162172,6.64523580752824e-268,2.3889622728064e-266
"ISG15",0.239059901730123,5.6039090370787e-263,1.98623057631106e-261
"ANXA5",0.238948164876731,9.99003860436005e-263,3.51607442627581e-261
"ARPC1B",0.236587803679156,1.87370111856779e-257,6.5036811929322e-256
"KLF6",0.236178749777548,1.51563865289663e-256,5.22480091782789e-255
"ARPC2",0.229690875401523,2.22137188923474e-242,7.35537152534108e-241
"LGALS3",0.229330287092152,1.32157837271827e-241,4.34738820254318e-240
"TNFRSF1B",0.22702530011516,1.09619794022967e-236,3.55946079559739e-235
"LY6E",0.225225061670581,6.97147456664043e-233,2.23486824801919e-231
"CD74",0.224632959969147,1.22171152659736e-231,3.89169247681297e-230
"HLA-C",0.222194929228192,1.47818184542839e-226,4.64980576752567e-225
"SYNE2",0.221575781368897,2.82345784062984e-225,8.82637472788196e-224
"FLNA",0.219714817530751,1.89471359598947e-221,5.85036412798467e-220
"DOK2",0.219225478344661,1.89624694028617e-220,5.81939686003677e-219
"IFI27",0.218609474508062,3.41744229430573e-219,1.04242345862065e-217
"CFL1",0.216769231928497,1.82886659207931e-215,5.47897949877092e-214
"HLA-DPA1",0.214197149594069,2.60351819128035e-210,7.66286962380937e-209
"PSMB9",0.213790908692952,1.6724045655607e-209,4.86544056558787e-208
"PRDX1",0.212260485336107,1.78413012418738e-206,5.160647652319e-205
"ACTG1",0.210713170931512,1.94439964667682e-203,5.49784461894631e-202
"ATP5F1E",0.210454863944065,6.21552027355571e-203,1.74763762775452e-201
"REEP5",0.209717829621354,1.69753398598485e-201,4.74649363970099e-200
"BATF",0.20943507345044,6.01726877195524e-201,1.66400624885993e-199
"IL10RA",0.209360968097781,8.38110274700757e-201,2.30503224730542e-199
"CCL5",0.208649388417138,2.00567897961449e-199,5.48618603499986e-198
"TIGIT",0.205279725588294,5.79369725964074e-193,1.54284012210433e-191
"SEC61B",0.204388524412258,2.83507151182245e-191,7.50995522052756e-190
"PRDM1",0.200934770309721,8.4180718093082e-185,2.2182280322643e-183
"SLAMF1",0.199463011147314,4.43773473180287e-182,1.15129478892597e-180
"TRAC",0.199304033314285,8.70741400856349e-182,2.24740588231282e-180
"C12orf75",0.199254457938799,1.07428960608247e-181,2.75862223847606e-180
