"gene","cor","pval","FDR"
"B2M",0.456200023462437,0,0
"S100A4",0.428950519699766,0,0
"CD2",0.37746236646863,6.96321069936843e-291,2.7063678918212e-288
"ACTB",0.359903102254989,9.8283887610511e-263,2.45569313472548e-260
"HLA-A",0.355417357143929,8.02258367914133e-256,1.75393735685227e-253
"GAPDH",0.347592968946611,4.94907614276878e-244,9.11150965652906e-242
"CLIC1",0.343882749065271,1.47408242012946e-238,2.24188708939689e-236
"IL32",0.343539608667524,4.68839057544682e-238,6.83332926371373e-236
"SRGN",0.33900601066961,1.78113107413401e-231,2.14841258528303e-229
"SH3BGRL3",0.329795303417089,1.91192131870144e-218,2.15738734607021e-216
"MYL6",0.329351166680285,7.91613019465708e-218,8.65331981903452e-216
"CKLF",0.323515503138121,8.13853587415348e-210,7.9079440243858e-208
"TMSB4X",0.320524637868639,8.88120523880813e-206,7.96575792957713e-204
"CTSC",0.316029498482604,8.52979385808934e-200,7.27737046721866e-198
"PFN1",0.315557899819497,3.56942268037701e-199,2.97281917522828e-197
"TNFRSF18",0.313986228266358,4.13244325203947e-197,3.36169453386839e-195
"TYMP",0.312709952433351,1.91753062249316e-195,1.52443684488206e-193
"CYTOR",0.309858218257182,9.47841956778403e-192,6.90739826002261e-190
"HLA-B",0.296298090223239,9.68070686315027e-175,6.38926652967918e-173
"LGALS1",0.295437887301782,1.08206782891298e-173,6.88195139188654e-172
"MAF",0.290834211039067,3.83205098474918e-168,2.39366327583083e-166
"S100A11",0.283467896784534,1.77418987261708e-159,1.05188409735839e-157
"ISG15",0.281267414797702,6.12384663549634e-157,3.45503476305906e-155
"TNFRSF4",0.277803636618044,5.43693210323375e-153,2.92590592263256e-151
"ARPC2",0.251951948423719,2.68327239291722e-125,1.25147824405659e-123
"CRIP1",0.251347095170235,1.09583116208105e-124,5.04370711178881e-123
"DYNLL1",0.249214689453041,1.51654712647162e-122,6.71504031442752e-121
"HLA-DRB1",0.248201647541434,1.55174065691018e-121,6.78498602233977e-120
"HLA-C",0.246510518218499,7.35326516494613e-120,3.1755211786397e-118
"BATF",0.24596807042451,2.51903641894364e-119,1.07458407237376e-117
"APOBEC3G",0.244968733218739,2.41506883632705e-118,1.00570366541334e-116
"JPT1",0.242259923221638,1.05040145522919e-115,4.27244684929267e-114
"CXCR3",0.240676359742452,3.53626141939178e-114,1.42182097069338e-112
"ALOX5AP",0.236226906400679,6.0217322812762e-110,2.36674376628136e-108
"CORO1B",0.235147121293927,6.21247811973467e-109,2.41458316253687e-107
"CD74",0.234095604155938,5.96086179275581e-108,2.29132907154504e-106
"ATP5F1E",0.23100341842383,4.31398891346014e-105,1.60535459779613e-103
"IFI44",0.227591551724863,5.51081679907918e-102,2.02914075401884e-100
"LY6E",0.22607190451443,1.28333611482139e-100,4.62794817489197e-99
"EPSTI1",0.225592004368335,3.45123611386228e-100,1.2318799924786e-98
"CST7",0.225404768652982,5.07371225202869e-100,1.77478454575964e-98
"PSMB9",0.224616349578057,2.56055451192455e-99,8.86813829971493e-98
"MYL12B",0.222310239038958,2.81225563372598e-97,9.4589136603591e-96
"JUND",0.222134170807426,4.01706773705848e-97,1.33825742326005e-95
"TNFRSF1B",0.222090089415587,4.39195840293788e-97,1.4493462729695e-95
"CFL1",0.221898946139807,6.46520001343611e-97,2.11357660252332e-95
"GZMA",0.22101384875328,3.85557984103511e-96,1.24877947073526e-94
"BST2",0.22010153909373,2.40923545904382e-95,7.73165654654612e-94
"ANXA2",0.218590495024957,4.92031108855454e-94,1.55056289979854e-92
"IFI6",0.218004580073877,1.57519753855133e-93,4.91967945522549e-92
"GADD45G",0.216496873660359,3.09659110376726e-92,9.50164533419111e-91
"ACTN4",0.214940064985853,6.55032638767585e-91,1.99243840905132e-89
"LINC00892",0.214756863088506,9.36577367221441e-91,2.8242651987419e-89
"PSME2",0.214304828780263,2.25978267425702e-90,6.75617076457355e-89
"IL2RG",0.214090590950335,3.4280961010475e-90,1.01622713232747e-88
"ARPC1B",0.214071913846582,3.55485497460328e-90,1.04494812614809e-88
"TXN",0.213714122738639,7.12216019651243e-90,2.05895176590086e-88
"RHOC",0.211906252147613,2.33938330744075e-88,6.65297789384368e-87
"SLAMF1",0.211760358093189,3.09648675446379e-88,8.73508924767287e-87
"ACTG1",0.209611811543476,1.87737225109258e-86,5.17090404277311e-85
"PTPN7",0.208415517261604,1.80955414768239e-85,4.94517219421328e-84
"COTL1",0.208007040502056,3.90991192834165e-85,1.06022262987125e-83
"POMP",0.207270203431862,1.56289933698857e-84,4.20540144675846e-83
"CAPG",0.204761811462424,1.67939491157018e-82,4.45039651566097e-81
"S100A6",0.204611685549425,2.21753858733048e-82,5.83229321690378e-81
"UBC",0.20450910805767,2.68102027097794e-82,6.99866336409017e-81
"CARD16",0.204402620860815,3.26455096924205e-82,8.45881428919162e-81
"CD52",0.2038929181095,8.36595012793324e-82,2.15177158437577e-80
"CYBA",0.202758359147729,6.73398108947574e-81,1.71937706941505e-79
"HLA-DPA1",0.201363612061079,8.59541645143326e-80,2.17875121355895e-78
"IFI27",0.201034135122964,1.56433571385073e-79,3.93672397629487e-78
"TNFSF14",0.200966975404443,1.76719376320658e-79,4.41545984549758e-78
"ARPC3",0.199068681680368,5.44712773475046e-78,1.34183470536318e-76
"ITM2A",0.19881721033068,8.55582150440565e-78,2.09288556800077e-76
"EFHD2",0.198695479143752,1.06436428680684e-77,2.58551824670162e-76
"SUB1",0.198318398347718,2.09141135736545e-77,5.04534960556161e-76
"TIGIT",0.198109159107433,3.04059083883131e-77,7.28492243440542e-76
"TRAC",0.197244379073787,1.42129855202605e-76,3.35925833445077e-75
"DBI",0.197119374054632,1.77514821052616e-76,4.1674284835037e-75
"KLRB1",0.194817211812929,1.03654242896927e-74,2.38541145824639e-73
"SAMSN1",0.194278818724822,2.6635479573499e-74,6.05005893169476e-73
"RBPJ",0.19422739838206,2.91435657225129e-74,6.57704470305485e-73
"OAS1",0.193153521924762,1.8976284662754e-73,4.25506690707137e-72
"PRDX1",0.192818538532524,3.39653899086185e-73,7.51967936078148e-72
"PPP1CA",0.192630156763835,4.70987513120518e-73,1.03617252886514e-71
"PSMA7",0.192092416762993,1.19524367794234e-72,2.58084097866809e-71
"PKM",0.190002773160941,4.34156040504392e-71,9.26023066880709e-70
"COX8A",0.189932953291034,4.89170723757523e-71,1.03704193436595e-69
"CD99",0.189868592316246,5.46016662073408e-71,1.15058209875469e-69
"UBL5",0.189737971667085,6.82420634906579e-71,1.42940561730731e-69
"SPATS2L",0.189336552700564,1.35279252125394e-70,2.81670728532518e-69
"DOK2",0.18904979723002,2.20348858799702e-70,4.53400181224327e-69
"NDUFA13",0.188686514390725,4.08359896239492e-70,8.30490068049851e-69
"MXD4",0.188637203195352,4.43985926104703e-70,8.97724144227891e-69
"PDIA6",0.187741778845896,2.01948167614674e-69,4.05985454204672e-68
"IFI16",0.187040830684003,6.57504722942739e-69,1.3142580119164e-67
"PHPT1",0.186271144872287,2.3904341061792e-68,4.75098778603116e-67
"CCDC107",0.183971384330957,1.09339854677697e-66,2.1487124250707e-65
"CHMP2A",0.183915341382944,1.19940145256381e-66,2.34385825758001e-65
"CD3D",0.182596588310911,1.04913701400834e-65,2.03882293055621e-64
"IFI44L",0.182515579514992,1.19799444629395e-65,2.31524009565537e-64
"PLEKHF1",0.182403918496317,1.43825603455384e-65,2.76429648838974e-64
"GNG5",0.182013780847843,2.72135754402827e-65,5.2018080267819e-64
"LSP1",0.18124036791671,9.59295235846725e-65,1.804093943544e-63
"C4orf48",0.180955846525098,1.52272224825478e-64,2.84838632320601e-63
"LINC01871",0.179332568940697,2.09459111215051e-63,3.89727644165026e-62
"TNF",0.178041160750923,1.65600439700132e-62,3.03282899513645e-61
"BLOC1S1",0.177368155936093,4.8339642993528e-62,8.80687870788339e-61
"PSMA6",0.177294895264774,5.43044432139326e-62,9.84232861981017e-61
"RHOA",0.177159044302217,6.73722165121669e-62,1.21478357401835e-60
"PSMB8",0.176941114730342,9.51801939638321e-62,1.70738624864351e-60
"AC020916.1",0.175274324863833,1.31776528239042e-60,2.33986952172674e-59
"S100A10",0.175063378739679,1.8342757140345e-60,3.24055376146095e-59
"MX1",0.174565538907079,3.99672331804815e-60,6.99026908326621e-59
"SH2D2A",0.174403797471476,5.14487364756036e-60,8.95361592993341e-59
"IFI27L2",0.17437196031209,5.40691604439634e-60,9.36306550658337e-59
"TMEM50A",0.173033504561953,4.32727941298058e-59,7.45656324463352e-58
"H3F3B",0.172951390541564,4.91350246502923e-59,8.4252115797413e-58
"ITGB2",0.171974153169792,2.21780812688914e-58,3.76596739216417e-57
"OAZ1",0.171335580045575,5.90903272154448e-58,9.98540891785632e-57
"HSP90AA1",0.171139574939534,7.97653686450087e-58,1.34143874769346e-56
"CORO1A",0.170626440709173,1.74657155720368e-57,2.92320923784616e-56
"LCP1",0.169965565335476,4.7750042952476e-57,7.87875708715855e-56
"RPS27L",0.169718921985842,6.94271112386308e-57,1.14016917893301e-55
"RAB11FIP1",0.16934258656975,1.22767207656093e-56,2.00672753449072e-55
"YWHAB",0.169038782628899,1.94313568682417e-56,3.1614365732609e-55
"FTH1",0.168786959533977,2.84130439906531e-56,4.60133462404187e-55
"HLA-DPB1",0.168661092912015,3.43477867662027e-56,5.53679991281921e-55
"ARPC5L",0.16864511668836,3.51844480511025e-56,5.64565134324572e-55
"CD40LG",0.168604551446201,3.74011288968732e-56,5.97393373887042e-55
"COPE",0.168526486510743,4.20657449917739e-56,6.65818895842648e-55
"MT2A",0.168428521340105,4.87471666383055e-56,7.68097247300868e-55
"TXNDC17",0.168200058174807,6.87225762075516e-56,1.07798911019738e-54
"KLF6",0.167550790313517,1.81889419288442e-55,2.84039816370969e-54
"DRAP1",0.167101093392017,3.56105122731588e-55,5.53624764140042e-54
"PSMB3",0.165945079406883,1.98538179427636e-54,3.04599364753452e-53
"CHCHD2",0.165865215790704,2.23459819229291e-54,3.41337313390419e-53
